District,Year,Season,Area (Hectare),Yield (Tonnes/Hectare),Crop,Start_Year,Humidity_Sowing,Humidity_Full,Rainfall_Sowing,Rainfall_Full,Max_Temperature_Sowing,Max_Temperature_Full,Min_Temperature_Sowing,Min_Temperature_Full
balrampur, 2019-20,Rabi,88122,3.68,Wheat,2019,10.62,12.25416667,2.635,3.515,46.47,46.47,21.72,3.44
balrampur,2020-21,Rabi,87202,3.4,Wheat,2020,14.71,11.86625,5.275,3.102083333,45.19,45.19,22.33,3.44
balrampur,2021-22,Rabi,89161,3.3,Wheat,2021,16.055,12.87875,10.955,5.55625,42.19,44.86,22.22,4.33
banda, 2004-05,Rabi,135698,1.55,Wheat,2004,11.75,10.81666667,2.635,2.196666667,46.9,46.9,21.75,4.37
banda, 2005-06,Rabi,130729,1.4,Wheat,2005,9.185,10.68083333,2.635,3.075,47.26,47.26,22.17,5.66
banda, 2006-07,Rabi,127107,1.47,Wheat,2006,11.75,10.72416667,0.0,1.318333333,47.48,47.48,25.98,5.69
banda, 2007-08,Rabi,110480,1.33,Wheat,2007,11.96,10.15125,0.0,1.3175,46.83,46.83,25.93,4.15
banda, 2008-09,Rabi,143002,1.81,Wheat,2008,13.52,11.43375,5.275,2.636666667,44.9,45.72,24.52,4.15
banda, 2009-10,Rabi,141321,1.68,Wheat,2009,9.095,10.39416667,0.0,1.756666667,46.24,46.24,25.48,6.49
banda, 2010-11,Rabi,145680,1.81,Wheat,2010,9.615,10.8475,0.0,1.7575,47.12,47.12,26.26,3.63
banda, 2011-12,Rabi,151114,2.09,Wheat,2011,12.48,11.18666667,5.275,2.636666667,46.36,46.36,25.04,3.63
banda, 2012-13,Rabi,153753,2.23,Wheat,2012,9.155,10.57416667,0.0,2.1975,48.0,48.0,23.94,1.91
banda, 2013-14,Rabi,164065,1.9,Wheat,2013,11.69,11.90791667,2.635,3.075833333,48.0,48.0,23.32,1.91
banda, 2014-15,Rabi,151692,0.91,Wheat,2014,9.825,10.70333333,0.0,1.3175,48.78,48.78,26.4,4.78
banda, 2015-16,Rabi,22873,1.2,Wheat,2015,10.62,10.56416667,2.635,1.3175,46.63,46.63,24.51,4.78
banda, 2016-17,Rabi,197157,2.34,Wheat,2016,12.085,11.13375,0.0,3.515,46.87,46.87,24.72,3.14
banda, 2017-18,Rabi,158943,2.29,Wheat,2017,11.08,10.37208333,0.0,1.7575,48.01,48.01,25.92,3.14
banda, 2018-19,Rabi,159768,3.06,Wheat,2018,10.775,10.70083333,0.0,2.1975,47.35,47.35,24.9,3.15
banda, 2019-20,Rabi,161834,2.85,Wheat,2019,9.735,11.7875,0.0,2.6375,48.37,48.37,24.4,2.68
banda,2020-21,Rabi,161837,2.81,Wheat,2020,13.43,11.60833333,2.635,2.205416667,46.65,46.65,21.14,2.68
banda,2021-22,Rabi,167353,3.02,Wheat,2021,14.16,11.61958333,3.555,2.77625,43.15,46.62,23.6,3.94
barabanki, 2004-05,Rabi,163857,2.63,Wheat,2004,12.3,10.59708333,2.635,1.756666667,47.15,47.15,20.44,4.5
barabanki, 2005-06,Rabi,162040,2.91,Wheat,2005,9.035,10.46541667,0.0,1.7575,48.37,48.37,21.73,4.3
barabanki, 2006-07,Rabi,165876,2.96,Wheat,2006,13.46,11.08833333,2.635,1.7575,45.91,45.91,25.3,4.3
barabanki, 2007-08,Rabi,165848,2.91,Wheat,2007,12.57,10.91875,0.0,2.1975,48.05,48.05,25.28,4.35
barabanki, 2008-09,Rabi,153165,3.07,Wheat,2008,14.01,12.08958333,5.275,3.515833333,45.12,46.14,24.93,4.35
barabanki, 2009-10,Rabi,159451,3.08,Wheat,2009,9.86,10.81916667,0.0,1.3175,46.69,46.69,25.02,5.16
barabanki, 2010-11,Rabi,167409,3.25,Wheat,2010,10.07,11.06791667,0.0,1.7575,47.45,47.45,26.66,2.41
barabanki, 2011-12,Rabi,161038,3.51,Wheat,2011,12.545,11.61458333,2.635,2.636666667,46.0,46.0,26.08,2.41
barabanki, 2012-13,Rabi,162341,3.72,Wheat,2012,7.725,10.58,0.0,2.857083333,48.4,48.4,23.76,1.31
barabanki, 2013-14,Rabi,166533,3.55,Wheat,2013,11.685,11.71125,5.275,2.41625,47.15,47.15,24.55,1.31
barabanki, 2014-15,Rabi,165449,2.37,Wheat,2014,9.795,10.38041667,0.0,1.756666667,49.05,49.05,26.31,4.51
barabanki, 2015-16,Rabi,167622,2.97,Wheat,2015,9.58,9.635416667,2.635,1.3175,48.3,48.3,23.04,4.4
barabanki, 2016-17,Rabi,166970,3.64,Wheat,2016,12.605,11.02875,2.635,2.196666667,47.42,47.42,25.4,2.5
barabanki, 2017-18,Rabi,168346,4.02,Wheat,2017,11.32,11.06166667,2.635,3.075833333,48.43,48.43,25.01,2.5
barabanki, 2018-19,Rabi,162367,3.95,Wheat,2018,11.75,11.27291667,2.635,3.075833333,47.05,47.05,24.92,4.06
barabanki, 2019-20,Rabi,166367,4.04,Wheat,2019,9.765,12.01291667,0.0,2.636666667,47.69,47.69,24.98,2.35
barabanki,2020-21,Rabi,166827,4.33,Wheat,2020,13.705,11.52541667,2.635,2.2175,48.17,48.17,22.76,2.35
barabanki,2021-22,Rabi,173546,4.04,Wheat,2021,14.8,12.15791667,4.925,3.302083333,42.34,46.37,22.87,3.58
bareilly, 2004-05,Rabi,208765,2.46,Wheat,2004,11.78,10.40916667,2.635,1.3175,46.36,46.36,17.73,3.32
bareilly, 2005-06,Rabi,178723,2.54,Wheat,2005,8.545,10.10875,2.635,2.636666667,48.46,48.46,21.79,2.78
bareilly, 2006-07,Rabi,196808,2.85,Wheat,2006,12.48,10.50958333,2.635,1.7575,44.97,44.97,25.48,2.78
bareilly, 2007-08,Rabi,194880,2.82,Wheat,2007,12.575,10.61791667,2.635,2.196666667,48.21,48.21,25.25,3.35
bareilly, 2008-09,Rabi,191256,2.99,Wheat,2008,13.7,11.62125,2.635,3.075833333,44.99,45.54,23.56,3.35
bareilly, 2009-10,Rabi,217227,2.79,Wheat,2009,8.695,10.24875,0.0,2.196666667,46.71,46.71,25.0,3.98
bareilly, 2010-11,Rabi,204691,2.91,Wheat,2010,8.24,10.99833333,0.0,2.6375,47.87,47.87,25.75,0.58
bareilly, 2011-12,Rabi,199705,3.25,Wheat,2011,12.145,11.50541667,5.275,2.636666667,46.0,46.0,24.9,0.58
bareilly, 2012-13,Rabi,200363,3.07,Wheat,2012,7.39,9.830416667,0.0,1.7575,47.84,47.84,22.5,0.71
bareilly, 2013-14,Rabi,200048,3.15,Wheat,2013,11.35,11.61083333,5.275,3.076666667,47.25,47.25,22.58,0.71
bareilly, 2014-15,Rabi,212598,1.86,Wheat,2014,9.005,9.493333333,0.0,1.537083333,48.59,48.59,24.31,2.95
bareilly, 2015-16,Rabi,209611,2.93,Wheat,2015,9.095,9.739583333,2.635,1.97625,47.23,47.23,22.06,3.42
bareilly, 2016-17,Rabi,214079,3.66,Wheat,2016,12.145,10.44208333,2.635,2.635833333,46.11,46.11,23.88,1.57
bareilly, 2017-18,Rabi,195118,3.67,Wheat,2017,10.805,10.205,2.635,2.196666667,47.21,47.21,24.78,1.57
bareilly, 2018-19,Rabi,198541,3.91,Wheat,2018,10.53,10.94291667,0.0,3.075833333,47.04,47.04,23.69,2.73
bareilly, 2019-20,Rabi,199331,3.16,Wheat,2019,9.25,11.20541667,0.0,1.7575,47.75,47.75,23.0,2.23
bareilly,2020-21,Rabi,200048,3.87,Wheat,2020,13.03,10.56833333,0.0,1.349166667,46.83,46.83,21.75,2.23
bareilly,2021-22,Rabi,208130,3.91,Wheat,2021,13.61,11.64208333,4.67,3.070416667,42.7,45.86,21.3,3.55
basti, 2004-05,Rabi,113947,2.34,Wheat,2004,12.755,10.75166667,2.635,1.3175,47.44,47.44,20.56,4.73
basti, 2005-06,Rabi,101462,2.29,Wheat,2005,9.215,10.78083333,2.635,2.196666667,47.98,47.98,21.88,4.55
basti, 2006-07,Rabi,114347,2.37,Wheat,2006,14.16,11.425,2.635,1.7575,45.44,45.44,24.93,4.49
basti, 2007-08,Rabi,91668,2.42,Wheat,2007,12.97,11.38916667,0.0,1.7575,46.89,46.89,25.71,4.49
basti, 2008-09,Rabi,112152,2.78,Wheat,2008,14.19,12.24375,5.275,3.515833333,44.66,45.34,24.69,4.58
basti, 2009-10,Rabi,114943,2.46,Wheat,2009,10.83,10.97125,0.0,1.7575,46.52,46.52,24.21,5.19
basti, 2010-11,Rabi,115598,2.77,Wheat,2010,11.075,11.38958333,0.0,1.7575,47.26,47.26,25.92,3.01
basti, 2011-12,Rabi,116212,3.15,Wheat,2011,13.065,11.90166667,2.635,2.636666667,45.48,45.48,25.4,3.01
basti, 2012-13,Rabi,119061,2.91,Wheat,2012,7.965,10.83125,0.0,2.6375,48.61,48.61,24.08,1.24
basti, 2013-14,Rabi,119033,3.22,Wheat,2013,12.085,11.93208333,5.275,2.635833333,46.07,46.07,24.89,1.24
basti, 2014-15,Rabi,119630,2.12,Wheat,2014,10.53,10.93041667,2.635,2.195833333,48.53,48.53,25.36,4.89
basti, 2015-16,Rabi,113071,2.62,Wheat,2015,10.07,10.02458333,2.635,1.3175,48.49,48.49,23.24,4.77
basti, 2016-17,Rabi,119425,3.18,Wheat,2016,12.94,11.46375,2.635,2.196666667,47.08,47.08,26.08,2.96
basti, 2017-18,Rabi,119616,3.94,Wheat,2017,11.965,11.58416667,2.635,3.075833333,47.74,47.74,24.47,2.96
basti, 2018-19,Rabi,119476,3.76,Wheat,2018,12.605,11.57166667,2.635,3.075833333,46.76,46.76,24.23,4.37
basti, 2019-20,Rabi,120160,3.07,Wheat,2019,10.1,12.24916667,0.0,2.636666667,47.92,47.92,24.73,2.87
basti,2020-21,Rabi,119730,3.56,Wheat,2020,14.315,11.9125,2.635,2.214166667,47.75,47.75,22.55,2.87
basti,2021-22,Rabi,124347,3.64,Wheat,2021,15.685,12.65708333,6.075,3.557083333,42.48,45.86,21.81,4.14
bijnor, 2004-05,Rabi,111552,2.66,Wheat,2004,11.32,10.24083333,2.635,2.1975,44.53,44.53,17.82,5.41
bijnor, 2005-06,Rabi,105186,2.74,Wheat,2005,8.42,10.01458333,2.635,3.075833333,47.57,47.57,20.99,6.15
bijnor, 2006-07,Rabi,112729,2.95,Wheat,2006,12.21,10.50666667,2.635,2.855416667,43.64,43.64,23.48,6.11
bijnor, 2007-08,Rabi,108774,2.93,Wheat,2007,12.295,10.61291667,2.635,3.295416667,45.92,45.92,24.1,4.99
bijnor, 2008-09,Rabi,110826,2.99,Wheat,2008,13.43,11.285,5.275,3.955833333,43.91,44.35,23.0,4.99
bijnor, 2009-10,Rabi,106194,2.86,Wheat,2009,8.485,9.95375,0.0,2.636666667,45.51,45.51,23.15,5.12
bijnor, 2010-11,Rabi,111940,3.05,Wheat,2010,7.905,10.75583333,0.0,4.394166667,46.72,46.72,25.23,2.19
bijnor, 2011-12,Rabi,109325,3.2,Wheat,2011,12.21,11.35833333,5.275,3.955833333,44.19,44.19,23.8,2.19
bijnor, 2012-13,Rabi,103369,3.19,Wheat,2012,7.05,10.11208333,0.0,2.417083333,46.64,46.64,20.56,1.52
bijnor, 2013-14,Rabi,147955,3.3,Wheat,2013,11.66,11.73166667,7.91,4.174583333,45.98,45.98,20.76,1.52
bijnor, 2014-15,Rabi,116552,2.7,Wheat,2014,9.4,10.03333333,0.0,1.977083333,46.98,46.98,21.53,4.98
bijnor, 2015-16,Rabi,99699,3.1,Wheat,2015,9.64,10.14916667,5.275,3.29625,45.96,45.96,21.25,4.8
bijnor, 2016-17,Rabi,148013,3.46,Wheat,2016,12.725,10.42875,2.635,2.635833333,44.7,44.7,22.91,4.58
bijnor, 2017-18,Rabi,157273,3.62,Wheat,2017,11.29,10.53708333,2.635,2.636666667,46.3,46.3,23.56,4.58
bijnor, 2018-19,Rabi,148627,3.75,Wheat,2018,10.925,10.89916667,2.635,3.075833333,45.75,45.75,22.7,4.82
bijnor, 2019-20,Rabi,145884,3.5,Wheat,2019,9.275,11.10416667,2.635,3.075833333,46.19,46.19,21.37,3.68
bijnor,2020-21,Rabi,155416,3.81,Wheat,2020,13.975,10.91166667,5.27,2.709166667,44.33,44.33,20.12,3.68
bijnor,2021-22,Rabi,160351,3.75,Wheat,2021,13.49,11.4425,6.235,3.803333333,41.33,43.84,20.87,4.02
budaun, 2004-05,Rabi,300947,2.5,Wheat,2004,11.78,10.40916667,2.635,1.3175,46.36,46.36,17.73,3.32
budaun, 2005-06,Rabi,288649,2.72,Wheat,2005,8.545,10.10875,2.635,2.636666667,48.46,48.46,21.79,2.78
budaun, 2006-07,Rabi,283638,2.99,Wheat,2006,12.48,10.50958333,2.635,1.7575,44.97,44.97,25.48,2.78
budaun, 2007-08,Rabi,293775,2.85,Wheat,2007,12.575,10.61791667,2.635,2.196666667,48.21,48.21,25.25,3.35
budaun, 2008-09,Rabi,273380,3.2,Wheat,2008,13.7,11.62125,2.635,3.075833333,44.99,45.54,23.56,3.35
budaun, 2009-10,Rabi,311520,3.47,Wheat,2009,8.695,10.24875,0.0,2.196666667,46.71,46.71,25.0,3.98
budaun, 2010-11,Rabi,306477,3.4,Wheat,2010,8.24,10.99833333,0.0,2.6375,47.87,47.87,25.75,0.58
budaun, 2011-12,Rabi,293435,3.47,Wheat,2011,12.145,11.50541667,5.275,2.636666667,46.0,46.0,24.9,0.58
budaun, 2012-13,Rabi,230265,3.32,Wheat,2012,7.39,9.830416667,0.0,1.7575,47.84,47.84,22.5,0.71
budaun, 2013-14,Rabi,245390,3.65,Wheat,2013,11.35,11.61083333,5.275,3.076666667,47.25,47.25,22.58,0.71
budaun, 2014-15,Rabi,255586,2.11,Wheat,2014,9.005,9.493333333,0.0,1.537083333,48.59,48.59,24.31,2.95
budaun, 2015-16,Rabi,251324,2.83,Wheat,2015,9.095,9.739583333,2.635,1.97625,47.23,47.23,22.06,3.42
budaun, 2016-17,Rabi,233621,3.51,Wheat,2016,12.145,10.44208333,2.635,2.635833333,46.11,46.11,23.88,1.57
budaun, 2017-18,Rabi,222879,3.69,Wheat,2017,10.805,10.205,2.635,2.196666667,47.21,47.21,24.78,1.57
budaun, 2018-19,Rabi,226358,3.89,Wheat,2018,10.53,10.94291667,0.0,3.075833333,47.04,47.04,23.69,2.73
budaun, 2019-20,Rabi,250941,4.08,Wheat,2019,9.25,11.20541667,0.0,1.7575,47.75,47.75,23.0,2.23
budaun,2020-21,Rabi,232327,3.91,Wheat,2020,13.03,10.56833333,0.0,1.349166667,46.83,46.83,21.75,2.23
budaun,2021-22,Rabi,241713,3.89,Wheat,2021,13.61,11.64208333,4.67,3.070416667,42.7,45.86,21.3,3.55
bulandshahr, 2004-05,Rabi,190278,3.44,Wheat,2004,10.985,9.452916667,0.0,0.439166667,46.75,46.75,18.62,4.54
bulandshahr, 2005-06,Rabi,190249,3.34,Wheat,2005,8.42,9.082083333,0.0,0.878333333,48.07,48.07,22.66,2.05
bulandshahr, 2006-07,Rabi,178444,3.77,Wheat,2006,11.535,9.815,2.635,0.878333333,46.71,46.71,24.72,2.05
bulandshahr, 2007-08,Rabi,193808,3.57,Wheat,2007,11.595,9.469583333,2.635,1.3175,48.48,48.48,25.19,2.63
bulandshahr, 2008-09,Rabi,196585,3.96,Wheat,2008,13.79,10.70583333,2.635,1.756666667,45.16,45.29,23.76,2.74
bulandshahr, 2009-10,Rabi,195439,3.71,Wheat,2009,8.425,9.212916667,0.0,1.3175,47.76,47.76,24.58,4.67
bulandshahr, 2010-11,Rabi,192422,3.95,Wheat,2010,7.995,10.31208333,0.0,1.3175,48.63,48.63,26.21,-0.49
bulandshahr, 2011-12,Rabi,197682,4.22,Wheat,2011,11.9,10.5275,2.635,1.756666667,47.08,47.08,25.26,-0.49
bulandshahr, 2012-13,Rabi,193944,4.03,Wheat,2012,7.875,9.155833333,0.0,1.7575,47.92,47.92,21.59,-0.23
bulandshahr, 2013-14,Rabi,191272,4.12,Wheat,2013,10.345,10.72166667,2.635,3.075833333,47.95,47.95,22.08,-0.23
bulandshahr, 2014-15,Rabi,195559,2.73,Wheat,2014,9.55,9.035,0.0,0.878333333,48.33,48.33,23.51,1.87
bulandshahr, 2015-16,Rabi,197838,3.87,Wheat,2015,9.06,8.910833333,0.0,0.878333333,46.67,46.67,23.51,3.36
bulandshahr, 2016-17,Rabi,195357,4.27,Wheat,2016,11.2,9.442083333,2.635,1.7575,47.18,47.18,24.54,2.19
bulandshahr, 2017-18,Rabi,191410,4.54,Wheat,2017,11.045,9.218333333,2.635,1.756666667,46.83,46.83,25.56,2.19
bulandshahr, 2018-19,Rabi,201066,4.53,Wheat,2018,10.255,10.18166667,0.0,1.7575,46.83,46.83,24.58,2.02
bulandshahr, 2019-20,Rabi,192762,4.38,Wheat,2019,8.91,10.39541667,0.0,1.3175,48.4,48.4,22.47,2.02
bulandshahr,2020-21,Rabi,194116,4.4,Wheat,2020,11.565,9.761666667,0.0,0.9275,47.62,47.62,23.33,2.05
bulandshahr,2021-22,Rabi,201958,4.44,Wheat,2021,12.36,11.06625,2.735,2.581666667,44.73,46.47,21.51,2.93
chandauli, 2004-05,Rabi,92417,1.33,Wheat,2004,12.725,10.56416667,2.635,1.3175,47.45,47.45,20.94,5.65
chandauli, 2005-06,Rabi,94309,1.73,Wheat,2005,9.185,10.58666667,0.0,0.878333333,48.19,48.19,22.85,5.62
chandauli, 2006-07,Rabi,90871,2.26,Wheat,2006,14.375,11.5025,2.635,1.3175,45.7,45.7,24.98,5.23
chandauli, 2007-08,Rabi,93371,2.26,Wheat,2007,13.335,11.4975,0.0,1.3175,48.0,48.0,25.98,4.33
chandauli, 2008-09,Rabi,102060,2.32,Wheat,2008,14.035,12.07708333,5.275,3.076666667,44.98,46.3,25.44,4.33
chandauli, 2009-10,Rabi,97225,2.07,Wheat,2009,10.68,10.5375,0.0,1.3175,46.63,46.63,26.15,6.28
chandauli, 2010-11,Rabi,95572,2.54,Wheat,2010,11.11,11.1975,0.0,1.3175,47.25,47.25,27.42,3.62
chandauli, 2011-12,Rabi,92874,2.54,Wheat,2011,13.275,11.87125,2.635,2.196666667,45.94,45.94,25.97,3.62
chandauli, 2012-13,Rabi,101444,2.99,Wheat,2012,8.665,10.59916667,0.0,1.7575,48.36,48.36,24.23,2.62
chandauli, 2013-14,Rabi,102339,2.63,Wheat,2013,12.325,11.69583333,5.275,2.196666667,46.4,46.4,24.58,2.62
chandauli, 2014-15,Rabi,95462,1.47,Wheat,2014,10.955,11.28916667,0.0,2.636666667,48.48,48.48,24.36,4.85
chandauli, 2015-16,Rabi,97645,1.92,Wheat,2015,10.195,10.48125,2.635,1.7575,48.73,48.73,24.92,4.85
chandauli, 2016-17,Rabi,98193,2.88,Wheat,2016,12.325,11.6825,0.0,2.6375,46.62,46.62,25.57,2.73
chandauli, 2017-18,Rabi,111873,3.37,Wheat,2017,11.81,11.3275,0.0,1.7575,48.54,48.54,25.62,2.73
chandauli, 2018-19,Rabi,101842,3.75,Wheat,2018,12.36,11.15541667,0.0,1.7575,47.53,47.53,24.78,5.68
chandauli, 2019-20,Rabi,100039,3.41,Wheat,2019,10.13,12.12791667,0.0,2.636666667,48.17,48.17,25.59,3.05
chandauli,2020-21,Rabi,99917,3.64,Wheat,2020,14.65,12.25458333,5.275,2.200416667,48.23,48.23,22.62,3.05
chandauli,2021-22,Rabi,105445,3.52,Wheat,2021,15.93,12.51083333,6.905,3.065,43.39,46.48,23.34,4.23
chitrakoot, 2004-05,Rabi,52365,1.65,Wheat,2004,11.87,10.78916667,2.635,1.756666667,46.63,46.63,22.22,4.45
chitrakoot, 2005-06,Rabi,56020,1.52,Wheat,2005,9.035,10.70166667,2.635,3.075,47.18,47.18,22.58,5.03
chitrakoot, 2006-07,Rabi,52023,1.25,Wheat,2006,11.87,10.7075,0.0,1.318333333,46.99,46.99,26.45,5.03
chitrakoot, 2007-08,Rabi,43151,1.18,Wheat,2007,11.995,10.29208333,0.0,1.3175,46.77,46.77,25.94,3.94
chitrakoot, 2008-09,Rabi,49309,1.72,Wheat,2008,13.46,11.46916667,5.275,3.076666667,44.71,45.69,24.57,3.94
chitrakoot, 2009-10,Rabi,51978,1.88,Wheat,2009,9.28,10.35416667,0.0,1.3175,45.83,45.83,25.45,6.53
chitrakoot, 2010-11,Rabi,48407,1.78,Wheat,2010,9.61,10.67083333,0.0,1.3175,46.89,46.89,25.52,4.31
chitrakoot, 2011-12,Rabi,48561,2.5,Wheat,2011,12.51,11.22541667,5.275,2.636666667,46.19,46.19,24.84,3.55
chitrakoot, 2012-13,Rabi,54253,2.41,Wheat,2012,8.945,10.70458333,0.0,2.1975,47.75,47.75,24.54,1.81
chitrakoot, 2013-14,Rabi,52387,1.96,Wheat,2013,11.57,11.93708333,5.275,3.076666667,47.7,47.7,23.68,1.81
chitrakoot, 2014-15,Rabi,54500,1.12,Wheat,2014,9.92,10.75083333,0.0,1.756666667,48.48,48.48,26.03,4.51
chitrakoot, 2015-16,Rabi,59917,1.19,Wheat,2015,10.715,10.58083333,2.635,1.3175,46.54,46.54,24.88,4.51
chitrakoot, 2016-17,Rabi,49779,3.1,Wheat,2016,12.025,11.24125,0.0,3.515,46.49,46.49,24.21,2.58
chitrakoot, 2017-18,Rabi,49779,2.64,Wheat,2017,11.045,10.50291667,0.0,1.7575,47.65,47.65,25.76,2.58
chitrakoot, 2018-19,Rabi,49808,2.71,Wheat,2018,11.23,10.77833333,0.0,2.1975,46.83,46.83,24.0,3.15
chitrakoot, 2019-20,Rabi,53793,2.65,Wheat,2019,9.735,11.80291667,0.0,2.6375,47.95,47.95,24.17,2.51
chitrakoot,2020-21,Rabi,49779,3.31,Wheat,2020,13.825,11.80541667,5.275,2.638333333,46.77,46.77,22.31,2.51
chitrakoot,2021-22,Rabi,50750,3.19,Wheat,2021,14.62,11.68458333,4.47,2.812083333,42.78,46.39,23.07,3.96
deoria, 2004-05,Rabi,147932,2.37,Wheat,2004,12.88,10.69875,2.635,1.3175,47.32,47.32,20.72,5.06
deoria, 2005-06,Rabi,151399,2.19,Wheat,2005,9.245,10.80583333,0.0,1.758333333,48.08,48.08,22.38,4.83
deoria, 2006-07,Rabi,126116,2.51,Wheat,2006,14.435,11.615,2.635,2.196666667,45.09,45.09,24.79,4.37
deoria, 2007-08,Rabi,146212,2.75,Wheat,2007,13.305,11.67083333,0.0,2.1975,46.92,46.92,25.73,4.31
deoria, 2008-09,Rabi,152129,2.72,Wheat,2008,14.22,12.30583333,5.275,3.515833333,44.35,45.48,24.83,4.31
deoria, 2009-10,Rabi,147477,2.54,Wheat,2009,11.14,10.83875,0.0,1.7575,46.3,46.3,25.32,5.69
deoria, 2010-11,Rabi,148681,2.96,Wheat,2010,11.445,11.49,0.0,1.7575,46.94,46.94,26.69,3.08
deoria, 2011-12,Rabi,148224,3.08,Wheat,2011,13.49,11.98583333,2.635,2.196666667,45.5,45.5,25.58,3.08
deoria, 2012-13,Rabi,155756,3.11,Wheat,2012,8.485,10.7025,0.0,2.1975,48.64,48.64,24.16,1.64
deoria, 2013-14,Rabi,156285,3.02,Wheat,2013,12.295,11.82375,5.275,2.635833333,46.12,46.12,24.48,1.64
deoria, 2014-15,Rabi,155105,1.88,Wheat,2014,11.08,11.28375,2.635,2.635833333,48.0,48.0,24.48,4.52
deoria, 2015-16,Rabi,156721,2.54,Wheat,2015,10.345,10.32833333,2.635,1.7575,48.68,48.68,24.78,4.52
deoria, 2016-17,Rabi,152148,3.34,Wheat,2016,12.695,11.68833333,0.0,2.6375,46.67,46.67,25.73,2.62
deoria, 2017-18,Rabi,153401,3.14,Wheat,2017,12.025,11.57625,0.0,1.7575,48.02,48.02,24.62,2.62
deoria, 2018-19,Rabi,152006,3.33,Wheat,2018,12.785,11.35458333,2.635,2.636666667,46.83,46.83,24.25,4.45
deoria, 2019-20,Rabi,153059,3.36,Wheat,2019,10.19,12.22416667,0.0,2.636666667,48.2,48.2,25.23,3.0
deoria,2020-21,Rabi,153125,3.48,Wheat,2020,14.675,12.28791667,5.275,2.645,47.86,47.86,22.47,3.0
deoria,2021-22,Rabi,159816,3.35,Wheat,2021,16.115,12.79458333,7.36,3.4875,42.59,45.87,23.43,3.74
etah, 2004-05,Rabi,223926,2.52,Wheat,2004,10.955,9.679583333,0.0,0.878333333,47.0,47.0,19.34,4.18
etah, 2005-06,Rabi,206806,2.77,Wheat,2005,8.485,9.195416667,0.0,1.318333333,48.15,48.15,22.16,2.28
etah, 2006-07,Rabi,227576,2.83,Wheat,2006,11.535,9.780416667,2.635,0.878333333,47.1,47.1,24.97,2.28
etah, 2007-08,Rabi,222498,2.81,Wheat,2007,11.565,9.48875,2.635,1.3175,48.3,48.3,26.58,2.94
etah, 2008-09,Rabi,228431,3.22,Wheat,2008,13.365,10.8725,2.635,2.196666667,45.37,45.55,24.69,3.46
etah, 2009-10,Rabi,135064,3.04,Wheat,2009,8.27,9.449166667,0.0,1.756666667,47.75,47.75,24.97,4.98
etah, 2010-11,Rabi,136560,3.24,Wheat,2010,8.145,10.26583333,0.0,1.3175,48.52,48.52,26.87,-0.09
etah, 2011-12,Rabi,135549,3.51,Wheat,2011,11.9,10.70916667,2.635,2.196666667,47.04,47.04,25.73,-0.09
etah, 2012-13,Rabi,136461,3.39,Wheat,2012,7.81,9.423333333,0.0,1.7575,48.37,48.37,22.34,-0.16
etah, 2013-14,Rabi,134108,3.62,Wheat,2013,10.68,11.0425,2.635,3.075833333,48.05,48.05,23.26,-0.16
etah, 2014-15,Rabi,133604,1.98,Wheat,2014,9.155,9.162916667,0.0,0.878333333,48.73,48.73,24.67,1.98
etah, 2015-16,Rabi,134326,2.9,Wheat,2015,9.155,8.867916667,0.0,0.878333333,46.68,46.68,24.08,3.4
etah, 2016-17,Rabi,134940,3.88,Wheat,2016,11.11,9.675,0.0,1.7575,47.23,47.23,25.44,2.06
etah, 2017-18,Rabi,135296,3.91,Wheat,2017,10.865,9.157916667,2.635,1.3175,46.88,46.88,24.98,2.06
etah, 2018-19,Rabi,135884,3.84,Wheat,2018,10.38,10.34416667,0.0,1.7575,47.1,47.1,24.26,2.36
etah, 2019-20,Rabi,136510,4.15,Wheat,2019,8.97,10.58875,0.0,1.3175,48.5,48.5,22.99,2.08
etah,2020-21,Rabi,137493,4.13,Wheat,2020,11.595,9.763333333,0.0,0.925833333,47.94,47.94,23.5,2.08
etah,2021-22,Rabi,140723,3.89,Wheat,2021,12.48,11.08083333,2.095,2.405,44.75,46.59,21.77,3.39
etawah, 2004-05,Rabi,89322,2.83,Wheat,2004,10.775,9.83125,0.0,0.878333333,47.31,47.31,20.99,4.65
etawah, 2005-06,Rabi,88995,3.06,Wheat,2005,8.97,9.405,0.0,1.318333333,47.9,47.9,21.82,4.23
etawah, 2006-07,Rabi,88342,3.23,Wheat,2006,11.565,9.89,2.635,0.878333333,47.3,47.3,25.76,4.23
etawah, 2007-08,Rabi,91660,2.78,Wheat,2007,11.565,9.421666667,2.635,1.3175,47.85,47.85,27.0,3.71
etawah, 2008-09,Rabi,93502,3.48,Wheat,2008,13.43,11.09333333,2.635,1.756666667,45.27,46.05,25.22,3.71
etawah, 2009-10,Rabi,93568,2.91,Wheat,2009,8.425,9.740416667,0.0,1.756666667,47.15,47.15,25.78,5.5
etawah, 2010-11,Rabi,94864,3.52,Wheat,2010,8.82,10.52291667,0.0,1.3175,48.32,48.32,26.9,1.79
etawah, 2011-12,Rabi,94353,3.85,Wheat,2011,11.81,10.76458333,2.635,1.756666667,47.41,47.41,26.02,1.69
etawah, 2012-13,Rabi,93695,3.91,Wheat,2012,8.3,9.799166667,0.0,1.7575,48.94,48.94,22.47,0.69
etawah, 2013-14,Rabi,96592,3.73,Wheat,2013,11.045,11.25583333,2.635,2.196666667,48.09,48.09,24.13,0.69
