District,Year,Season,Area (Hectare),Yield (Tonnes/Hectare),Crop,Start_Year,Humidity_Sowing,Humidity_Full,Rainfall_Sowing,Rainfall_Full,Max_Temperature_Sowing,Max_Temperature_Full,Min_Temperature_Sowing,Min_Temperature_Full
barabanki, 2006-07,Kharif,949,1.5,Bajra,2006,18.095,14.375,7.91,1.3175,45.91,38.05,25.37,8.44
barabanki, 2007-08,Kharif,926,1.56,Bajra,2007,16.69,15.35,5.275,3.955,48.05,34.6,25.04,10.68
barabanki, 2008-09,Kharif,793,1.66,Bajra,2008,20.175,16.6925,13.185,3.955,42.8,33.16,24.93,8.79
barabanki, 2009-10,Kharif,682,1.67,Bajra,2009,14.71,15.6875,2.635,2.635,46.69,39.07,25.39,7.81
barabanki, 2010-11,Kharif,1280,1.02,Bajra,2010,15.93,16.6025,5.275,2.635,46.3,35.45,25.47,10.21
barabanki, 2011-12,Kharif,545,1.9,Bajra,2011,18.28,16.235,7.91,3.955,45.12,33.3,25.44,10.25
barabanki, 2012-13,Kharif,524,0.64,Bajra,2012,15.045,15.5025,5.275,5.275,48.4,34.18,25.42,7.66
barabanki, 2013-14,Kharif,475,0.95,Bajra,2013,19.375,16.11,7.91,2.635,42.48,33.71,25.26,8.93
barabanki, 2014-15,Kharif,578,1.23,Bajra,2014,15.475,13.7175,2.635,3.9525,49.05,39.37,25.33,9.51
barabanki, 2015-16,Kharif,454,0.53,Bajra,2015,15.775,12.5125,5.27,1.3175,48.3,39.44,25.0,14.05
barabanki, 2016-17,Kharif,421,0.74,Bajra,2016,18.4,15.395,7.91,2.635,45.51,33.67,25.04,9.97
barabanki, 2017-18,Kharif,552,1.97,Bajra,2017,17.515,15.8225,10.545,3.955,48.43,34.12,25.04,8.61
barabanki, 2018-19,Kharif,641,2.07,Bajra,2018,17.67,16.005,7.91,5.2725,45.96,33.41,25.12,10.72
barabanki, 2019-20,Kharif,443,2.16,Bajra,2019,17.12,17.075,7.91,3.955,47.69,34.49,25.41,12.53
barabanki,2020-21,Kharif,545,2.37,Bajra,2020,19.47,15.0,7.91,2.635,41.72,35.52,23.24,9.57
barabanki,2021-22,Kharif,602,2.16,Bajra,2021,19.53,16.74,8.115,4.53,41.53,33.94,25.35,9.0
bareilly, 2004-05,Kharif,10129,1.19,Bajra,2004,16.85,13.565,5.27,1.3175,46.36,36.34,25.19,11.61
bareilly, 2005-06,Kharif,6862,1.0,Bajra,2005,15.41,14.48,7.91,3.955,48.46,37.92,25.44,7.19
bareilly, 2006-07,Kharif,10142,1.32,Bajra,2006,17.21,13.58,7.91,1.3175,44.48,38.05,25.37,8.1
bareilly, 2007-08,Kharif,5144,1.16,Bajra,2007,17.12,14.665,7.91,2.635,48.21,35.11,24.92,9.69
bareilly, 2008-09,Kharif,6786,1.29,Bajra,2008,19.745,16.0975,10.545,3.955,40.94,33.6,24.94,7.51
bareilly, 2009-10,Kharif,14979,1.42,Bajra,2009,13.795,15.06,2.635,5.2725,46.71,40.34,25.0,6.54
bareilly, 2010-11,Kharif,7328,1.33,Bajra,2010,14.955,16.69,5.275,5.275,47.63,33.84,24.2,7.26
bareilly, 2011-12,Kharif,7380,1.5,Bajra,2011,18.34,15.9775,7.91,3.955,45.43,33.36,24.9,9.05
bareilly, 2012-13,Kharif,8369,1.44,Bajra,2012,14.07,14.345,2.635,3.955,47.84,35.49,26.3,7.69
bareilly, 2013-14,Kharif,7455,1.24,Bajra,2013,19.53,15.8525,10.55,3.955,44.49,33.29,24.71,7.75
bareilly, 2014-15,Kharif,7980,1.08,Bajra,2014,14.07,11.9325,2.635,2.635,48.59,39.74,25.98,9.74
bareilly, 2015-16,Kharif,8604,2.1,Bajra,2015,16.02,13.105,5.27,2.635,47.23,36.77,23.87,11.2
bareilly, 2016-17,Kharif,6693,1.47,Bajra,2016,17.885,14.405,10.545,2.635,45.14,33.56,24.85,9.4
bareilly, 2017-18,Kharif,7208,1.61,Bajra,2017,17.155,14.02,7.91,2.635,47.21,36.63,24.95,8.36
bareilly, 2018-19,Kharif,6539,1.59,Bajra,2018,17.03,15.655,7.91,5.2725,47.04,32.98,25.2,9.53
bareilly, 2019-20,Kharif,7827,1.59,Bajra,2019,16.085,15.625,5.275,2.635,47.59,34.69,25.44,11.15
bareilly,2020-21,Kharif,6897,2.23,Bajra,2020,17.85,13.1075,5.275,1.3175,42.86,38.38,24.19,9.53
bareilly,2021-22,Kharif,7765,2.15,Bajra,2021,18.22,15.96,7.155,3.695,42.7,34.25,24.3,7.42
basti, 2004-05,Kharif,39,1.9,Bajra,2004,18.74,13.885,5.27,1.3175,44.34,39.21,24.4,12.46
basti, 2005-06,Kharif,90,1.74,Bajra,2005,16.05,15.6725,7.91,2.635,47.98,34.67,25.5,8.65
basti, 2006-07,Kharif,145,1.67,Bajra,2006,18.525,14.71,7.91,1.3175,45.44,37.19,25.23,8.53
basti, 2009-10,Kharif,33,1.82,Bajra,2009,15.5,15.6575,5.275,2.635,46.52,38.9,25.0,8.68
basti, 2011-12,Kharif,25,2.08,Bajra,2011,18.34,16.5375,7.91,3.955,44.79,33.51,25.21,10.69
basti,2020-21,Kharif,47,1.3157142857142858,Bajra,2020,19.93,15.595,7.91,2.635,41.33,34.56,24.08,9.34
basti,2021-22,Kharif,47,1.3157142857142858,Bajra,2021,20.51,17.2125,8.775,4.69,40.44,33.74,25.27,8.88
bijnor, 2008-09,Kharif,3,1.0,Bajra,2008,19.41,15.49,13.185,5.275,39.72,32.8,24.14,9.54
bijnor, 2011-12,Kharif,3,1.0,Bajra,2011,18.005,15.6125,10.55,6.5925,42.42,31.99,24.2,9.81
bijnor,2020-21,Kharif,1,0.5,Bajra,2020,18.28,13.35,7.91,1.3175,40.7,36.08,22.37,10.32
bijnor,2021-22,Kharif,1,0.5,Bajra,2021,17.915,15.305,7.945,5.12,41.22,34.8,23.9,9.41
budaun, 2004-05,Kharif,142837,1.39,Bajra,2004,16.85,13.565,5.27,1.3175,46.36,36.34,25.19,11.61
budaun, 2005-06,Kharif,133994,1.38,Bajra,2005,15.41,14.48,7.91,3.955,48.46,37.92,25.44,7.19
budaun, 2006-07,Kharif,142395,1.44,Bajra,2006,17.21,13.58,7.91,1.3175,44.48,38.05,25.37,8.1
budaun, 2007-08,Kharif,149178,1.49,Bajra,2007,17.12,14.665,7.91,2.635,48.21,35.11,24.92,9.69
budaun, 2008-09,Kharif,131989,1.5,Bajra,2008,19.745,16.0975,10.545,3.955,40.94,33.6,24.94,7.51
budaun, 2009-10,Kharif,153241,1.89,Bajra,2009,13.795,15.06,2.635,5.2725,46.71,40.34,25.0,6.54
budaun, 2010-11,Kharif,146570,1.8,Bajra,2010,14.955,16.69,5.275,5.275,47.63,33.84,24.2,7.26
budaun, 2011-12,Kharif,135997,1.69,Bajra,2011,18.34,15.9775,7.91,3.955,45.43,33.36,24.9,9.05
budaun, 2012-13,Kharif,99758,1.85,Bajra,2012,14.07,14.345,2.635,3.955,47.84,35.49,26.3,7.69
budaun, 2013-14,Kharif,109948,1.88,Bajra,2013,19.53,15.8525,10.55,3.955,44.49,33.29,24.71,7.75
budaun, 2014-15,Kharif,121780,1.7,Bajra,2014,14.07,11.9325,2.635,2.635,48.59,39.74,25.98,9.74
budaun, 2015-16,Kharif,120479,1.67,Bajra,2015,16.02,13.105,5.27,2.635,47.23,36.77,23.87,11.2
budaun, 2016-17,Kharif,93006,1.89,Bajra,2016,17.885,14.405,10.545,2.635,45.14,33.56,24.85,9.4
budaun, 2017-18,Kharif,93432,1.54,Bajra,2017,17.155,14.02,7.91,2.635,47.21,36.63,24.95,8.36
budaun, 2018-19,Kharif,82298,1.59,Bajra,2018,17.03,15.655,7.91,5.2725,47.04,32.98,25.2,9.53
budaun, 2019-20,Kharif,101980,1.59,Bajra,2019,16.085,15.625,5.275,2.635,47.59,34.69,25.44,11.15
budaun,2020-21,Kharif,98503,2.32,Bajra,2020,17.85,13.1075,5.275,1.3175,42.86,38.38,24.19,9.53
budaun,2021-22,Kharif,104860,2.29,Bajra,2021,18.22,15.96,7.155,3.695,42.7,34.25,24.3,7.42
bulandshahr, 2004-05,Kharif,8885,1.39,Bajra,2004,14.465,12.65,0.0,1.3175,46.64,39.98,26.87,12.13
bulandshahr, 2005-06,Kharif,10205,1.51,Bajra,2005,15.26,12.345,2.635,1.3175,48.07,40.88,25.12,9.45
bulandshahr, 2006-07,Kharif,6543,1.59,Bajra,2006,16.205,12.7725,5.27,0.0,44.05,39.37,24.72,8.26
bulandshahr, 2007-08,Kharif,8453,1.56,Bajra,2007,16.48,12.3875,5.27,1.3175,48.48,38.44,26.42,10.45
bulandshahr, 2008-09,Kharif,5844,1.83,Bajra,2008,18.675,14.6325,5.27,2.635,42.05,36.58,25.58,8.71
bulandshahr, 2009-10,Kharif,7317,2.02,Bajra,2009,13.335,13.32,2.635,2.635,47.76,41.8,24.76,7.47
bulandshahr, 2010-11,Kharif,8501,2.0,Bajra,2010,14.495,15.8375,2.635,2.635,48.63,35.79,25.53,7.27
bulandshahr, 2011-12,Kharif,13090,1.92,Bajra,2011,17.3,14.6175,5.27,2.635,46.96,36.4,25.29,9.81
bulandshahr, 2012-13,Kharif,11983,1.97,Bajra,2012,13.49,13.17,2.635,3.955,47.92,38.08,25.9,8.35
bulandshahr, 2013-14,Kharif,11502,2.13,Bajra,2013,17.825,14.8,7.91,5.2725,46.11,33.8,25.33,8.2
bulandshahr, 2014-15,Kharif,13775,2.03,Bajra,2014,13.425,11.215,2.635,1.3175,48.33,39.76,26.9,9.75
bulandshahr, 2015-16,Kharif,14610,1.99,Bajra,2015,14.92,11.4775,2.635,1.3175,46.16,39.41,24.52,10.62
bulandshahr, 2016-17,Kharif,12187,1.97,Bajra,2016,16.875,12.5575,7.91,1.3175,45.96,36.78,25.05,10.19
bulandshahr, 2017-18,Kharif,13721,2.04,Bajra,2017,16.755,11.825,5.27,2.635,46.83,38.89,25.75,7.99
bulandshahr, 2018-19,Kharif,13887,2.16,Bajra,2018,16.57,14.3425,5.275,2.635,46.83,34.21,24.11,8.98
bulandshahr, 2019-20,Kharif,12978,1.93,Bajra,2019,14.255,14.695,2.635,2.635,48.4,38.06,26.01,11.47
bulandshahr,2020-21,Kharif,12519,1.93,Bajra,2020,16.33,12.0225,2.635,1.3175,45.32,39.1,25.31,8.62
bulandshahr,2021-22,Kharif,12541,1.74,Bajra,2021,16.875,15.5025,6.45,3.1225,44.73,35.61,25.76,8.56
chandauli, 2004-05,Kharif,4557,1.09,Bajra,2004,18.185,13.55,5.27,1.3175,44.88,39.66,25.23,13.58
chandauli, 2005-06,Kharif,4436,1.33,Bajra,2005,15.9,15.41,2.635,1.3175,48.19,36.05,25.31,10.62
chandauli, 2006-07,Kharif,2848,1.58,Bajra,2006,18.525,15.0,5.27,1.3175,45.7,37.33,24.98,10.79
chandauli, 2007-08,Kharif,4899,1.44,Bajra,2007,17.335,16.1,2.635,2.635,48.0,36.63,25.08,12.04
chandauli, 2008-09,Kharif,4668,1.21,Bajra,2008,20.14,16.725,10.55,3.955,44.05,33.5,25.08,9.83
chandauli, 2009-10,Kharif,4758,0.87,Bajra,2009,15.135,14.9525,2.635,2.635,46.48,38.82,26.65,9.56
chandauli, 2010-11,Kharif,5106,1.31,Bajra,2010,16.115,16.6625,2.635,2.635,46.5,35.8,25.47,12.37
chandauli, 2011-12,Kharif,6482,1.54,Bajra,2011,18.405,16.555,5.27,3.955,45.23,33.64,25.48,10.57
chandauli, 2012-13,Kharif,4643,1.25,Bajra,2012,15.9,15.09,5.275,2.635,48.36,34.16,24.77,10.16
chandauli, 2013-14,Kharif,4892,1.02,Bajra,2013,18.95,15.9,7.91,2.635,42.23,35.74,25.04,10.53
chandauli, 2014-15,Kharif,8792,1.57,Bajra,2014,16.72,15.2,5.275,5.2725,48.48,35.74,25.23,10.26
chandauli, 2015-16,Kharif,5251,1.29,Bajra,2015,16.695,13.9775,7.91,1.3175,48.73,39.01,25.16,13.59
chandauli, 2016-17,Kharif,6180,0.77,Bajra,2016,18.035,16.6,5.275,5.275,46.5,34.07,25.55,9.67
chandauli, 2017-18,Kharif,4150,1.15,Bajra,2017,17.73,16.205,7.91,1.3175,48.54,35.64,25.3,9.95
chandauli, 2018-19,Kharif,4930,1.14,Bajra,2018,17.365,15.7325,2.635,3.955,45.83,34.3,25.19,11.55
chandauli, 2019-20,Kharif,4889,0.9,Bajra,2019,17.245,17.3175,5.275,5.2725,48.17,36.47,25.79,12.93
chandauli,2020-21,Kharif,4974,1.39,Bajra,2020,20.205,16.39,7.91,2.635,40.79,33.98,24.26,9.69
chandauli,2021-22,Kharif,5148,1.09,Bajra,2021,20.57,17.06,7.995,3.7325,41.42,33.38,24.9,10.02
chitrakoot, 2004-05,Kharif,7921,1.14,Bajra,2004,17.455,14.3775,5.27,2.635,46.63,34.91,24.48,12.9
chitrakoot, 2005-06,Kharif,9040,0.95,Bajra,2005,16.39,15.395,13.18,2.635,47.18,33.38,23.7,10.22
chitrakoot, 2006-07,Kharif,9608,0.8,Bajra,2006,16.725,14.27,5.275,1.3175,44.25,37.48,24.17,10.82
chitrakoot, 2007-08,Kharif,8091,0.52,Bajra,2007,16.695,13.9775,2.635,2.635,46.77,34.14,23.75,11.3
chitrakoot, 2008-09,Kharif,10330,1.18,Bajra,2008,19.29,15.8975,10.55,3.955,43.6,33.33,23.92,9.61
chitrakoot, 2009-10,Kharif,9231,0.69,Bajra,2009,14.62,14.665,2.635,2.635,45.83,38.66,23.23,8.8
chitrakoot, 2010-11,Kharif,13078,0.68,Bajra,2010,15.835,15.9925,2.635,2.635,46.79,34.35,24.52,11.87
chitrakoot, 2011-12,Kharif,10257,0.89,Bajra,2011,18.31,15.7025,10.55,2.635,45.5,32.67,24.38,10.6
chitrakoot, 2012-13,Kharif,9874,1.38,Bajra,2012,16.055,15.365,5.275,3.955,47.75,33.24,24.91,9.15
chitrakoot, 2013-14,Kharif,8155,1.43,Bajra,2013,19.17,16.1,10.55,3.955,45.35,32.72,23.78,9.05
chitrakoot, 2014-15,Kharif,7271,1.01,Bajra,2014,15.445,14.0675,2.635,3.9525,48.48,37.51,24.25,10.7
chitrakoot, 2015-16,Kharif,14557,0.35,Bajra,2015,16.51,14.1775,5.27,1.3175,46.54,37.84,23.55,13.76
chitrakoot, 2016-17,Kharif,11829,1.03,Bajra,2016,17.855,15.67,10.545,5.2725,46.12,32.26,24.25,10.08
chitrakoot, 2017-18,Kharif,10188,0.86,Bajra,2017,17.3,14.94,5.275,2.635,47.65,36.58,24.1,10.66
chitrakoot, 2018-19,Kharif,7845,1.06,Bajra,2018,17.27,15.3975,5.275,3.955,45.03,33.22,24.09,11.58
chitrakoot, 2019-20,Kharif,10810,1.85,Bajra,2019,16.605,16.89,5.275,5.275,47.95,34.85,24.79,11.95
chitrakoot,2020-21,Kharif,9213,2.22,Bajra,2020,19.38,15.7175,7.91,3.955,40.4,34.07,22.31,9.26
chitrakoot,2021-22,Kharif,9674,1.53,Bajra,2021,18.77,15.9775,8.595,3.135,41.81,32.95,24.26,10.75
deoria, 2004-05,Kharif,314,1.73,Bajra,2004,18.555,13.7625,5.27,1.3175,43.69,39.08,24.55,12.73
deoria, 2005-06,Kharif,488,1.57,Bajra,2005,15.99,15.7475,5.275,2.6375,48.08,35.24,25.48,9.29
deoria, 2006-07,Kharif,468,1.61,Bajra,2006,18.585,15.0775,7.91,2.635,45.09,36.64,24.79,9.19
deoria, 2007-08,Kharif,454,1.56,Bajra,2007,17.305,16.4025,5.275,3.955,46.92,35.55,25.23,10.94
deoria, 2008-09,Kharif,113,1.73,Bajra,2008,20.325,16.9375,13.185,3.955,42.65,33.23,25.18,9.1
deoria, 2009-10,Kharif,239,1.71,Bajra,2009,15.595,15.32,5.275,2.635,46.21,38.23,25.44,9.28
deoria, 2010-11,Kharif,286,1.71,Bajra,2010,16.51,17.045,5.275,2.635,46.25,34.94,24.62,11.37
deoria, 2011-12,Kharif,156,2.04,Bajra,2011,18.495,16.585,5.27,3.955,44.51,33.55,25.35,10.12
deoria, 2012-13,Kharif,50,2.08,Bajra,2012,15.72,15.3375,5.275,3.955,48.64,34.26,24.52,8.88
deoria, 2013-14,Kharif,213,2.07,Bajra,2013,19.195,16.1875,7.91,3.9525,41.15,34.19,25.1,9.92
deoria, 2014-15,Kharif,164,1.92,Bajra,2014,16.845,15.215,5.27,5.2725,48.0,35.9,25.78,9.4
deoria, 2015-16,Kharif,248,1.81,Bajra,2015,16.51,13.75,7.91,1.3175,48.68,38.57,25.35,14.51
deoria, 2016-17,Kharif,243,1.83,Bajra,2016,18.22,16.585,5.275,5.275,45.47,34.0,25.44,9.14
deoria, 2017-18,Kharif,148,1.93,Bajra,2017,17.82,16.54,7.91,1.3175,48.02,34.4,25.09,9.1
deoria, 2018-19,Kharif,186,2.22,Bajra,2018,17.485,15.8375,7.91,3.955,45.8,33.58,25.07,11.26
deoria, 2019-20,Kharif,139,2.19,Bajra,2019,17.425,17.365,5.275,5.2725,48.2,34.55,25.62,12.26
deoria,2020-21,Kharif,155,2.4,Bajra,2020,20.2,16.3575,10.55,2.635,40.83,33.96,24.56,9.07
deoria,2021-22,Kharif,154,2.16,Bajra,2021,20.815,17.3175,8.44,4.3975,40.36,33.41,25.04,9.19
etah, 2004-05,Kharif,75841,1.63,Bajra,2004,15.165,13.125,2.635,1.3175,46.75,39.47,26.13,11.98
etah, 2005-06,Kharif,77929,1.65,Bajra,2005,15.47,12.665,5.275,1.3175,48.15,40.74,25.36,9.14
etah, 2006-07,Kharif,75841,1.81,Bajra,2006,16.57,12.5875,5.27,0.0,45.08,40.01,24.97,8.55
etah, 2007-08,Kharif,83549,1.92,Bajra,2007,16.51,12.56,5.27,1.3175,48.3,38.16,26.04,10.79
etah, 2008-09,Kharif,71206,1.83,Bajra,2008,18.92,15.105,7.91,2.635,42.87,35.61,25.37,8.65
etah, 2009-10,Kharif,29365,2.03,Bajra,2009,13.395,13.81,2.635,3.9525,47.75,42.43,25.65,7.35
etah, 2010-11,Kharif,40510,1.92,Bajra,2010,14.525,15.715,2.635,2.635,48.52,36.12,25.76,7.86
etah, 2011-12,Kharif,41267,2.73,Bajra,2011,17.85,14.925,5.27,3.955,47.04,34.3,25.06,9.84
etah, 2012-13,Kharif,48677,2.8,Bajra,2012,13.885,13.7625,2.635,3.955,48.37,34.15,25.62,8.0
etah, 2013-14,Kharif,42922,2.98,Bajra,2013,18.435,15.26,7.91,5.2725,45.88,33.9,25.44,7.62
etah, 2014-15,Kharif,47460,3.12,Bajra,2014,13.55,11.5375,2.635,1.3175,48.73,39.46,26.92,10.22
etah, 2015-16,Kharif,57315,2.59,Bajra,2015,14.68,11.415,2.635,1.3175,46.54,39.66,24.93,10.8
etah, 2016-17,Kharif,46086,2.3,Bajra,2016,17.03,13.23,7.91,1.3175,46.28,35.95,25.13,10.01
etah, 2017-18,Kharif,49031,2.44,Bajra,2017,16.325,11.9,5.27,1.3175,46.87,39.34,26.19,8.52
etah, 2018-19,Kharif,45288,2.58,Bajra,2018,16.725,14.71,5.275,2.635,47.1,34.32,24.86,9.56
etah, 2019-20,Kharif,45875,2.76,Bajra,2019,14.555,15.2425,2.635,2.635,48.5,36.93,25.88,12.58
etah,2020-21,Kharif,45249,2.72,Bajra,2020,16.445,12.1775,2.635,1.3175,44.63,39.51,24.87,9.37
etah,2021-22,Kharif,46675,2.55,Bajra,2021,16.815,15.7025,5.975,2.9475,44.75,35.08,25.62,8.55
etawah, 2004-05,Kharif,38183,1.93,Bajra,2004,15.445,13.5775,2.635,1.3175,46.94,38.84,26.64,12.36
etawah, 2005-06,Kharif,37571,1.73,Bajra,2005,15.87,13.0325,5.275,1.3175,47.9,40.53,24.84,10.26
etawah, 2006-07,Kharif,42587,1.72,Bajra,2006,16.72,12.91,5.27,0.0,44.39,40.39,25.55,8.82
etawah, 2007-08,Kharif,37616,1.84,Bajra,2007,16.42,12.435,5.27,1.3175,47.85,38.48,25.84,11.44
etawah, 2008-09,Kharif,29440,2.17,Bajra,2008,19.35,15.4725,5.27,2.635,44.01,34.94,25.19,8.85
etawah, 2009-10,Kharif,33550,2.0,Bajra,2009,13.46,14.1275,2.635,3.9525,47.15,41.98,27.31,8.12
etawah, 2010-11,Kharif,36027,2.05,Bajra,2010,15.135,15.975,2.635,2.635,48.32,36.61,26.48,9.08
etawah, 2011-12,Kharif,36586,2.01,Bajra,2011,17.85,15.045,5.27,2.635,47.41,34.88,25.62,11.09
etawah, 2012-13,Kharif,35459,2.39,Bajra,2012,14.71,14.33,2.635,3.955,48.94,34.29,25.91,8.51
etawah, 2013-14,Kharif,35235,2.48,Bajra,2013,18.705,15.505,5.27,3.955,46.55,34.07,25.93,8.58
etawah, 2014-15,Kharif,37706,1.96,Bajra,2014,14.1,12.9075,2.635,2.635,49.39,37.73,26.37,10.33
etawah, 2015-16,Kharif,39335,2.31,Bajra,2015,15.625,12.8,2.635,2.635,46.98,39.01,24.26,10.55
etawah, 2016-17,Kharif,35812,2.33,Bajra,2016,17.155,14.0825,5.275,1.3175,47.11,35.85,25.48,10.55
etawah, 2017-18,Kharif,38478,2.21,Bajra,2017,16.45,13.2875,2.635,1.3175,46.94,38.76,25.93,8.3
etawah, 2018-19,Kharif,37380,2.79,Bajra,2018,16.785,15.32,7.91,3.955,46.09,33.83,25.14,10.68
etawah, 2019-20,Kharif,35237,2.53,Bajra,2019,15.87,16.6475,2.635,5.275,48.72,36.1,25.75,13.15
etawah,2020-21,Kharif,35566,2.6,Bajra,2020,17.245,13.2925,2.635,1.3175,45.05,38.94,23.78,9.46
etawah,2021-22,Kharif,38008,2.58,Bajra,2021,16.97,16.0225,5.485,3.5425,45.7,34.71,25.55,10.04
faizabad, 2004-05,Kharif,2,1.5,Bajra,2004,18.555,13.915,5.27,2.635,45.74,39.29,24.62,12.37
faizabad, 2005-06,Kharif,2,1.5,Bajra,2005,15.96,15.2575,5.275,2.635,48.12,35.2,25.26,8.83
faizabad, 2006-07,Kharif,2,1.5,Bajra,2006,18.34,14.555,7.91,1.3175,46.07,37.64,25.23,8.55
faizabad, 2008-09,Kharif,17,1.65,Bajra,2008,20.235,16.8025,13.185,3.955,42.65,33.15,24.57,8.9
faizabad, 2009-10,Kharif,20,1.65,Bajra,2009,14.86,15.84,2.635,3.955,46.63,39.3,25.48,7.8
faizabad, 2012-13,Kharif,10,0.8,Bajra,2012,15.075,15.6875,5.275,5.275,48.47,33.96,25.16,7.44
faizabad, 2013-14,Kharif,2,1.0,Bajra,2013,19.285,16.1425,7.91,2.635,42.55,33.69,25.08,9.15
faizabad, 2014-15,Kharif,15,1.27,Bajra,2014,15.595,13.81,2.635,2.635,48.97,39.51,25.19,9.51
faizabad, 2015-16,Kharif,3,0.67,Bajra,2015,16.175,13.245,5.27,1.3175,48.4,38.84,25.21,14.23
faizabad, 2016-17,Kharif,1,1.0,Bajra,2016,18.525,15.9575,5.275,2.635,44.87,34.01,25.18,8.95
faizabad, 2017-18,Kharif,2,2.0,Bajra,2017,17.795,16.2375,10.545,3.955,47.99,33.85,24.84,8.51
faizabad, 2018-19,Kharif,67,2.07,Bajra,2018,17.88,15.945,7.91,3.955,45.9,33.65,25.05,11.05
faizabad, 2019-20,Kharif,1,2.0,Bajra,2019,17.33,17.1825,7.91,3.955,47.89,34.54,25.6,12.25
faizabad,2020-21,Kharif,2,2.0,Bajra,2020,19.96,15.7025,10.55,2.635,41.43,33.97,23.4,9.06
faizabad,2021-22,Kharif,1,2.0,Bajra,2021,20.57,17.0275,9.445,5.05,39.96,33.6,24.96,8.95
farrukhabad, 2004-05,Kharif,3480,1.63,Bajra,2004,16.205,13.475,5.27,2.635,46.55,39.05,25.79,12.02
farrukhabad, 2005-06,Kharif,2379,1.09,Bajra,2005,15.59,13.5825,5.275,1.3175,48.19,40.28,25.08,9.15
farrukhabad, 2006-07,Kharif,3324,1.24,Bajra,2006,17.18,13.1375,5.27,0.0,44.69,39.94,25.47,8.38
farrukhabad, 2007-08,Kharif,5826,1.31,Bajra,2007,16.57,13.3675,5.27,1.3175,48.19,37.55,25.7,10.72
farrukhabad, 2008-09,Kharif,5115,2.11,Bajra,2008,19.5,15.975,7.91,3.955,41.9,34.33,25.26,8.61
farrukhabad, 2009-10,Kharif,4031,2.04,Bajra,2009,13.55,14.8025,2.635,3.9525,46.82,41.88,25.95,7.15
farrukhabad, 2010-11,Kharif,3743,1.51,Bajra,2010,14.95,16.0975,2.635,2.635,48.04,36.62,25.5,8.65
farrukhabad, 2011-12,Kharif,4224,1.21,Bajra,2011,18.04,15.2425,5.27,2.635,46.41,34.51,25.52,10.85
farrukhabad, 2012-13,Kharif,4006,1.53,Bajra,2012,14.25,14.1475,2.635,3.955,48.55,35.2,26.68,8.26
farrukhabad, 2013-14,Kharif,4336,1.31,Bajra,2013,18.98,15.5325,5.27,3.955,44.87,33.77,25.19,8.83
farrukhabad, 2014-15,Kharif,3787,1.54,Bajra,2014,13.975,12.1125,2.635,2.635,49.19,39.76,26.62,10.33
farrukhabad, 2015-16,Kharif,4196,1.59,Bajra,2015,15.35,12.2525,2.635,1.3175,47.27,39.65,24.6,11.03
farrukhabad, 2016-17,Kharif,4096,2.15,Bajra,2016,17.545,13.945,5.275,1.3175,46.36,35.69,25.41,10.23
farrukhabad, 2017-18,Kharif,3901,1.58,Bajra,2017,16.635,13.4125,2.635,1.3175,47.08,38.22,25.99,8.68
farrukhabad, 2018-19,Kharif,3873,2.12,Bajra,2018,16.725,15.4725,5.275,3.955,46.14,33.46,25.44,10.87
farrukhabad, 2019-20,Kharif,4074,2.58,Bajra,2019,15.96,16.265,5.275,2.635,48.37,35.14,25.69,12.87
farrukhabad,2020-21,Kharif,3866,1.95,Bajra,2020,17.7,13.1075,2.635,1.3175,43.5,39.62,24.05,9.4
farrukhabad,2021-22,Kharif,3966,1.69,Bajra,2021,17.365,15.7325,5.355,3.1575,44.59,35.17,25.53,9.02
fatehpur, 2004-05,Kharif,5771,1.19,Bajra,2004,17.58,14.235,5.27,2.635,47.35,38.35,25.49,12.58
fatehpur, 2005-06,Kharif,4289,1.17,Bajra,2005,16.54,15.3975,10.545,2.635,48.48,35.56,25.22,10.37
fatehpur, 2006-07,Kharif,4631,1.17,Bajra,2006,17.12,14.1,5.275,1.3175,46.28,39.9,24.92,10.14
fatehpur, 2007-08,Kharif,4497,1.3,Bajra,2007,16.6,14.3575,2.635,2.635,48.08,35.39,24.65,11.5
fatehpur, 2008-09,Kharif,5954,1.03,Bajra,2008,19.805,16.5075,10.55,3.955,43.65,34.03,24.87,9.03
fatehpur, 2009-10,Kharif,7528,0.93,Bajra,2009,14.435,14.9825,2.635,2.635,46.91,40.02,24.95,8.88
fatehpur, 2010-11,Kharif,9244,1.01,Bajra,2010,15.625,15.96,2.635,2.635,48.05,36.62,25.53,11.78
fatehpur, 2011-12,Kharif,7023,1.02,Bajra,2011,18.4,16.0075,5.27,3.955,46.16,33.51,25.38,11.12
fatehpur, 2012-13,Kharif,6994,1.28,Bajra,2012,15.565,15.4275,5.275,5.275,48.84,34.15,25.83,9.16
fatehpur, 2013-14,Kharif,6478,0.96,Bajra,2013,19.225,16.265,10.55,3.955,45.4,34.08,25.29,9.08
fatehpur, 2014-15,Kharif,5161,0.76,Bajra,2014,15.11,13.6725,2.635,2.635,49.69,40.75,26.14,10.58
fatehpur, 2015-16,Kharif,5472,0.82,Bajra,2015,16.115,13.3975,2.635,1.3175,47.91,39.41,25.0,14.72
fatehpur, 2016-17,Kharif,8124,0.96,Bajra,2016,18.125,15.975,7.91,3.955,47.08,33.28,25.16,10.34
fatehpur, 2017-18,Kharif,7395,1.19,Bajra,2017,17.21,14.845,5.275,1.3175,48.69,38.55,25.33,9.83
