District,Year,Season,Area (Hectare),Yield (Tonnes/Hectare),Crop,Start_Year,Humidity_Sowing,Humidity_Full,Rainfall_Sowing,Rainfall_Full,Max_Temperature_Sowing,Max_Temperature_Full,Min_Temperature_Sowing,Min_Temperature_Full
banda, 2005-06,Rabi,304,22.43,Potato,2005,19.835,10.68083333,5.27,3.075,34.4,47.26,19.94,5.66
banda, 2006-07,Rabi,140,21.84,Potato,2006,18.8,10.72416667,2.635,1.318333333,34.71,47.48,19.17,5.69
banda, 2007-08,Rabi,230,21.97,Potato,2007,19.285,10.15125,5.27,1.3175,34.06,46.83,21.19,4.15
banda, 2008-09,Rabi,217,20.5,Potato,2008,19.805,11.43375,5.27,2.636666667,33.65,45.72,20.23,4.15
banda, 2009-10,Rabi,332,24.87,Potato,2009,18.735,10.39416667,5.27,1.756666667,38.87,46.24,20.58,6.49
banda, 2010-11,Rabi,238,24.39,Potato,2010,19.805,10.8475,5.27,1.7575,34.23,47.12,18.71,3.63
banda, 2011-12,Rabi,348,22.08,Potato,2011,20.02,11.18666667,5.27,2.636666667,32.82,46.36,20.31,3.63
banda, 2012-13,Rabi,304,24.35,Potato,2012,19.835,10.57416667,7.91,2.1975,33.57,48.0,18.82,1.91
banda, 2013-14,Rabi,347,21.16,Potato,2013,19.96,11.90791667,7.91,3.075833333,32.8,48.0,21.9,1.91
banda, 2014-15,Rabi,192,22.56,Potato,2014,18.8,10.70333333,5.27,1.3175,37.11,48.78,20.42,4.78
banda, 2015-16,Rabi,285,23.04,Potato,2015,18.495,10.56416667,2.635,1.3175,35.05,46.63,19.69,4.78
banda, 2016-17,Rabi,235,24.25,Potato,2016,20.17,11.13375,10.545,3.515,32.4,46.87,21.8,3.14
banda, 2017-18,Rabi,173,26.2,Potato,2017,19.41,10.37208333,5.27,1.7575,34.08,48.01,21.23,3.14
banda, 2018-19,Rabi,254,29.85,Potato,2018,19.68,10.70083333,7.91,2.1975,33.17,47.35,19.98,3.15
banda, 2019-20,Rabi,199,26.92,Potato,2019,20.66,11.7875,10.55,2.6375,34.62,48.37,21.93,2.68
banda,2020-21,Rabi,163,29.59,Potato,2020,20.115,11.60833333,7.91,2.205416667,34.76,46.65,20.4,2.68
banda,2021-22,Rabi,378,26.4,Potato,2021,20.265,11.61958333,6.025,2.77625,33.47,46.62,23.09,3.94
barabanki, 2004-05,Rabi,13938,16.96,Potato,2004,18.705,10.59708333,5.27,1.756666667,39.23,47.15,21.65,4.5
barabanki, 2005-06,Rabi,14011,19.58,Potato,2005,20.175,10.46541667,5.27,1.7575,35.31,48.37,21.5,4.3
barabanki, 2006-07,Rabi,15296,11.58,Potato,2006,19.075,11.08833333,2.635,1.7575,36.05,45.91,21.95,4.3
barabanki, 2007-08,Rabi,13901,13.12,Potato,2007,20.415,10.91875,7.91,2.1975,34.6,48.05,22.12,4.35
barabanki, 2008-09,Rabi,14939,11.97,Potato,2008,20.72,12.08958333,7.91,3.515833333,33.16,46.14,20.33,4.35
barabanki, 2009-10,Rabi,15212,19.58,Potato,2009,20.265,10.81916667,5.27,1.3175,39.07,46.69,21.93,5.16
barabanki, 2010-11,Rabi,13525,20.34,Potato,2010,20.54,11.06791667,5.27,1.7575,35.45,47.45,19.21,2.41
barabanki, 2011-12,Rabi,15181,19.14,Potato,2011,20.69,11.61458333,7.91,2.636666667,33.3,46.0,21.08,2.41
barabanki, 2012-13,Rabi,14712,17.66,Potato,2012,20.175,10.58,10.55,2.857083333,34.18,48.4,19.46,1.31
barabanki, 2013-14,Rabi,14658,17.63,Potato,2013,20.17,11.71125,2.635,2.41625,33.71,47.15,23.13,1.31
barabanki, 2014-15,Rabi,17393,25.11,Potato,2014,18.555,10.38041667,5.27,1.756666667,39.37,49.05,20.7,4.51
barabanki, 2015-16,Rabi,16978,29.09,Potato,2015,17.365,9.635416667,2.635,1.3175,39.44,48.3,21.29,4.4
barabanki, 2016-17,Rabi,15121,28.73,Potato,2016,20.63,11.02875,5.27,2.196666667,33.67,47.42,22.87,2.5
barabanki, 2017-18,Rabi,14961,26.75,Potato,2017,20.535,11.06166667,7.91,3.075833333,34.12,48.43,21.44,2.5
barabanki, 2018-19,Rabi,19976,29.2,Potato,2018,20.66,11.27291667,10.545,3.075833333,33.41,47.05,19.95,4.06
barabanki, 2019-20,Rabi,14937,32.79,Potato,2019,21.0,12.01291667,7.91,2.636666667,34.49,47.69,22.04,2.35
barabanki,2020-21,Rabi,14914,31.61,Potato,2020,20.57,11.52541667,5.27,2.2175,34.75,48.17,20.06,2.35
barabanki,2021-22,Rabi,19500,36.9,Potato,2021,21.055,12.15791667,7.315,3.302083333,33.94,46.37,23.48,3.58
bareilly, 2004-05,Rabi,5275,20.27,Potato,2004,18.495,10.40916667,2.635,1.3175,36.34,46.36,20.34,3.32
bareilly, 2005-06,Rabi,6030,19.53,Potato,2005,19.01,10.10875,7.91,2.636666667,37.92,48.46,20.75,2.78
bareilly, 2006-07,Rabi,6850,19.38,Potato,2006,18.37,10.50958333,2.635,1.7575,36.78,44.97,20.33,2.78
bareilly, 2007-08,Rabi,3062,21.02,Potato,2007,20.295,10.61791667,5.27,2.196666667,35.11,48.21,20.86,3.35
bareilly, 2008-09,Rabi,4324,16.92,Potato,2008,20.14,11.62125,7.91,3.075833333,33.6,45.54,19.15,3.35
bareilly, 2009-10,Rabi,3528,26.7,Potato,2009,19.745,10.24875,7.91,2.196666667,40.34,46.71,21.01,3.98
bareilly, 2010-11,Rabi,2889,26.74,Potato,2010,20.565,10.99833333,10.55,2.6375,33.84,47.87,18.3,0.58
bareilly, 2011-12,Rabi,2726,27.16,Potato,2011,20.54,11.50541667,7.91,2.636666667,33.36,46.0,20.23,0.58
bareilly, 2012-13,Rabi,1875,25.06,Potato,2012,19.81,9.830416667,7.91,1.7575,35.49,47.84,17.3,0.71
bareilly, 2013-14,Rabi,1409,30.8,Potato,2013,20.05,11.61083333,7.91,3.076666667,33.29,47.25,20.04,0.71
bareilly, 2014-15,Rabi,1875,20.1,Potato,2014,16.845,9.493333333,5.27,1.537083333,39.74,48.59,20.69,2.95
bareilly, 2015-16,Rabi,2024,20.2,Potato,2015,17.88,9.739583333,5.27,1.97625,36.77,47.23,17.15,3.42
bareilly, 2016-17,Rabi,2695,27.52,Potato,2016,20.05,10.44208333,5.27,2.635833333,33.56,46.11,22.12,1.57
bareilly, 2017-18,Rabi,2245,21.27,Potato,2017,19.285,10.205,5.27,2.196666667,36.63,47.21,19.82,1.57
bareilly, 2018-19,Rabi,2123,25.78,Potato,2018,20.385,10.94291667,10.545,3.075833333,32.98,47.04,19.51,2.73
bareilly, 2019-20,Rabi,2015,11.98,Potato,2019,20.845,11.20541667,5.27,1.7575,34.69,47.75,21.9,2.23
bareilly,2020-21,Rabi,2338,23.79,Potato,2020,19.53,10.56833333,2.635,1.349166667,38.38,46.83,19.3,2.23
bareilly,2021-22,Rabi,7030,34.1,Potato,2021,20.51,11.64208333,4.615,3.070416667,34.25,45.86,22.19,3.55
basti, 2004-05,Rabi,2673,22.38,Potato,2004,18.98,10.75166667,2.635,1.3175,39.21,47.44,22.59,4.73
basti, 2005-06,Rabi,703,22.43,Potato,2005,20.51,10.78083333,5.27,2.196666667,34.67,47.98,22.26,4.55
basti, 2006-07,Rabi,1054,21.84,Potato,2006,19.32,11.425,2.635,1.7575,35.62,45.44,21.85,4.49
basti, 2007-08,Rabi,2659,21.98,Potato,2007,20.57,11.38916667,7.91,1.7575,35.19,46.89,22.11,4.49
basti, 2008-09,Rabi,2359,20.5,Potato,2008,20.785,12.24375,7.91,3.515833333,33.1,45.34,20.89,4.58
basti, 2009-10,Rabi,2457,24.87,Potato,2009,20.48,10.97125,5.27,1.7575,38.9,46.52,22.21,5.19
basti, 2010-11,Rabi,2450,24.4,Potato,2010,20.69,11.38958333,5.27,1.7575,34.89,47.26,19.77,3.01
basti, 2011-12,Rabi,2588,22.08,Potato,2011,20.75,11.90166667,7.91,2.636666667,33.51,45.48,22.08,3.01
basti, 2012-13,Rabi,2468,24.35,Potato,2012,20.11,10.83125,10.55,2.6375,34.3,48.61,20.53,1.24
basti, 2013-14,Rabi,2395,21.16,Potato,2013,20.235,11.93208333,5.27,2.635833333,33.79,46.07,22.88,1.24
basti, 2014-15,Rabi,2435,22.56,Potato,2014,19.38,10.93041667,5.27,2.195833333,37.32,48.53,20.45,4.89
basti, 2015-16,Rabi,1831,23.04,Potato,2015,18.37,10.02458333,2.635,1.3175,38.45,48.49,20.93,4.77
basti, 2016-17,Rabi,2496,24.24,Potato,2016,20.87,11.46375,5.27,2.196666667,33.99,47.08,23.88,2.96
basti, 2017-18,Rabi,2494,10.37,Potato,2017,21.025,11.58416667,7.91,3.075833333,34.05,47.74,21.83,2.96
basti, 2018-19,Rabi,2405,29.85,Potato,2018,20.845,11.57166667,10.545,3.075833333,33.67,46.76,20.19,4.37
basti, 2019-20,Rabi,2506,26.92,Potato,2019,21.09,12.24916667,7.91,2.636666667,34.41,47.92,21.2,2.87
basti,2020-21,Rabi,2540,29.59,Potato,2020,20.755,11.9125,5.27,2.214166667,34.2,47.75,20.16,2.87
basti,2021-22,Rabi,2618,27.9,Potato,2021,21.27,12.65708333,7.52,3.557083333,33.74,45.86,24.0,4.14
bijnor, 2004-05,Rabi,874,26.24,Potato,2004,18.035,10.24083333,5.275,2.1975,33.83,44.53,19.83,5.41
bijnor, 2005-06,Rabi,888,24.3,Potato,2005,19.07,10.01458333,10.545,3.075833333,35.24,47.57,21.42,6.15
bijnor, 2006-07,Rabi,1092,26.07,Potato,2006,18.615,10.50666667,5.27,2.855416667,34.27,43.64,20.02,6.11
bijnor, 2007-08,Rabi,834,22.5,Potato,2007,19.84,10.61291667,7.91,3.295416667,32.97,45.92,21.24,4.99
bijnor, 2008-09,Rabi,1215,20.94,Potato,2008,19.32,11.285,10.55,3.955833333,32.8,44.35,20.12,4.99
bijnor, 2009-10,Rabi,696,23.42,Potato,2009,19.38,9.95375,7.91,2.636666667,38.01,45.51,21.95,5.12
bijnor, 2010-11,Rabi,873,24.34,Potato,2010,19.96,10.75583333,15.82,4.394166667,32.6,46.72,19.88,2.19
bijnor, 2011-12,Rabi,654,26.11,Potato,2011,19.96,11.35833333,13.185,3.955833333,31.99,44.19,20.5,2.19
bijnor, 2012-13,Rabi,735,23.12,Potato,2012,19.655,10.11208333,7.91,2.417083333,35.05,46.64,18.85,1.52
bijnor, 2013-14,Rabi,898,19.21,Potato,2013,19.835,11.73166667,7.91,4.174583333,32.4,45.98,21.88,1.52
bijnor, 2014-15,Rabi,861,27.61,Potato,2014,17.7,10.03333333,5.27,1.977083333,36.34,46.98,20.95,4.98
bijnor, 2015-16,Rabi,579,24.58,Potato,2015,18.28,10.14916667,7.91,3.29625,35.4,45.96,19.6,4.8
bijnor, 2016-17,Rabi,1062,24.33,Potato,2016,19.53,10.42875,5.27,2.635833333,33.84,44.7,21.73,4.58
bijnor, 2017-18,Rabi,647,25.62,Potato,2017,19.5,10.53708333,7.91,2.636666667,34.69,46.3,21.19,4.58
bijnor, 2018-19,Rabi,663,29.43,Potato,2018,19.925,10.89916667,10.545,3.075833333,33.08,45.75,20.01,4.82
bijnor, 2019-20,Rabi,634,29.66,Potato,2019,20.325,11.10416667,7.91,3.075833333,33.9,46.19,21.39,3.68
bijnor,2020-21,Rabi,919,30.41,Potato,2020,19.5,10.91166667,2.635,2.709166667,36.08,44.33,21.73,3.68
bijnor,2021-22,Rabi,1980,29.1,Potato,2021,19.655,11.4425,5.49,3.803333333,34.12,43.84,22.44,4.02
budaun, 2004-05,Rabi,19050,22.48,Potato,2004,18.495,10.40916667,2.635,1.3175,36.34,46.36,20.34,3.32
budaun, 2005-06,Rabi,23119,20.31,Potato,2005,19.01,10.10875,7.91,2.636666667,37.92,48.46,20.75,2.78
budaun, 2006-07,Rabi,23459,17.0,Potato,2006,18.37,10.50958333,2.635,1.7575,36.78,44.97,20.33,2.78
budaun, 2007-08,Rabi,18817,23.6,Potato,2007,20.295,10.61791667,5.27,2.196666667,35.11,48.21,20.86,3.35
budaun, 2008-09,Rabi,16653,15.64,Potato,2008,20.14,11.62125,7.91,3.075833333,33.6,45.54,19.15,3.35
budaun, 2009-10,Rabi,15108,24.33,Potato,2009,19.745,10.24875,7.91,2.196666667,40.34,46.71,21.01,3.98
budaun, 2010-11,Rabi,15245,22.52,Potato,2010,20.565,10.99833333,10.55,2.6375,33.84,47.87,18.3,0.58
budaun, 2011-12,Rabi,12044,20.47,Potato,2011,20.54,11.50541667,7.91,2.636666667,33.36,46.0,20.23,0.58
budaun, 2012-13,Rabi,13101,18.09,Potato,2012,19.81,9.830416667,7.91,1.7575,35.49,47.84,17.3,0.71
budaun, 2013-14,Rabi,13478,17.65,Potato,2013,20.05,11.61083333,7.91,3.076666667,33.29,47.25,20.04,0.71
budaun, 2014-15,Rabi,15112,19.94,Potato,2014,16.845,9.493333333,5.27,1.537083333,39.74,48.59,20.69,2.95
budaun, 2015-16,Rabi,16919,24.72,Potato,2015,17.88,9.739583333,5.27,1.97625,36.77,47.23,17.15,3.42
budaun, 2016-17,Rabi,11931,16.57,Potato,2016,20.05,10.44208333,5.27,2.635833333,33.56,46.11,22.12,1.57
budaun, 2017-18,Rabi,12897,16.59,Potato,2017,19.285,10.205,5.27,2.196666667,36.63,47.21,19.82,1.57
budaun, 2018-19,Rabi,17592,28.21,Potato,2018,20.385,10.94291667,10.545,3.075833333,32.98,47.04,19.51,2.73
budaun, 2019-20,Rabi,12104,25.58,Potato,2019,20.845,11.20541667,5.27,1.7575,34.69,47.75,21.9,2.23
budaun,2020-21,Rabi,13578,25.0,Potato,2020,19.53,10.56833333,2.635,1.349166667,38.38,46.83,19.3,2.23
budaun,2021-22,Rabi,23000,37.1,Potato,2021,20.51,11.64208333,4.615,3.070416667,34.25,45.86,22.19,3.55
bulandshahr, 2004-05,Rabi,7098,18.91,Potato,2004,17.12,9.452916667,2.635,0.439166667,39.98,46.75,21.33,4.54
bulandshahr, 2005-06,Rabi,7350,17.03,Potato,2005,17.03,9.082083333,2.635,0.878333333,40.88,48.07,19.65,2.05
bulandshahr, 2006-07,Rabi,7752,17.41,Potato,2006,17.52,9.815,0.0,0.878333333,38.08,46.71,20.12,2.05
bulandshahr, 2007-08,Rabi,9841,16.55,Potato,2007,18.43,9.469583333,2.635,1.3175,38.44,48.48,18.57,2.63
bulandshahr, 2008-09,Rabi,7786,18.58,Potato,2008,19.255,10.70583333,5.27,1.756666667,36.58,45.29,19.93,2.74
bulandshahr, 2009-10,Rabi,7090,19.08,Potato,2009,18.065,9.212916667,5.27,1.3175,41.8,47.76,20.44,4.67
bulandshahr, 2010-11,Rabi,7217,19.41,Potato,2010,20.05,10.31208333,5.27,1.3175,35.79,48.63,17.83,-0.49
bulandshahr, 2011-12,Rabi,8280,20.06,Potato,2011,19.895,10.5275,5.27,1.756666667,36.4,47.08,19.63,-0.49
bulandshahr, 2012-13,Rabi,8281,19.88,Potato,2012,18.86,9.155833333,7.91,1.7575,38.08,47.92,17.41,-0.23
bulandshahr, 2013-14,Rabi,8676,17.26,Potato,2013,19.165,10.72166667,7.91,3.075833333,33.8,47.95,20.06,-0.23
bulandshahr, 2014-15,Rabi,6855,22.44,Potato,2014,16.235,9.035,2.635,0.878333333,39.76,48.33,21.15,1.87
bulandshahr, 2015-16,Rabi,9989,23.35,Potato,2015,15.66,8.910833333,2.635,0.878333333,39.41,46.67,18.93,3.36
bulandshahr, 2016-17,Rabi,8834,24.07,Potato,2016,18.4,9.442083333,2.635,1.7575,36.78,47.18,22.13,2.19
bulandshahr, 2017-18,Rabi,8321,27.51,Potato,2017,16.6,9.218333333,5.27,1.756666667,38.89,46.83,18.43,2.19
bulandshahr, 2018-19,Rabi,7928,32.01,Potato,2018,19.345,10.18166667,5.27,1.7575,34.21,46.83,19.94,2.02
bulandshahr, 2019-20,Rabi,8495,27.33,Potato,2019,19.655,10.39541667,5.27,1.3175,38.06,48.4,22.27,2.02
bulandshahr,2020-21,Rabi,9569,29.03,Potato,2020,18.31,9.761666667,2.635,0.9275,39.1,47.62,21.53,2.05
bulandshahr,2021-22,Rabi,9479,31.8,Potato,2021,20.355,11.06625,4.45,2.581666667,35.61,46.47,22.22,2.93
chandauli, 2004-05,Rabi,980,19.78,Potato,2004,18.74,10.56416667,2.635,1.3175,39.66,47.45,22.67,5.65
chandauli, 2005-06,Rabi,1141,21.66,Potato,2005,20.355,10.58666667,2.635,0.878333333,36.05,48.19,21.89,5.62
chandauli, 2006-07,Rabi,1375,19.43,Potato,2006,19.44,11.5025,2.635,1.3175,36.11,45.7,21.94,5.23
chandauli, 2007-08,Rabi,914,20.75,Potato,2007,20.48,11.4975,5.27,1.3175,36.63,48.0,23.24,4.33
chandauli, 2008-09,Rabi,1084,13.61,Potato,2008,20.815,12.07708333,7.91,3.076666667,33.5,46.3,21.48,4.33
chandauli, 2009-10,Rabi,1070,22.83,Potato,2009,19.805,10.5375,5.27,1.3175,38.82,46.63,22.68,6.28
chandauli, 2010-11,Rabi,756,17.66,Potato,2010,20.415,11.1975,5.27,1.3175,35.8,47.25,20.21,3.62
chandauli, 2011-12,Rabi,1051,17.99,Potato,2011,20.66,11.87125,7.91,2.196666667,33.64,45.94,21.85,3.62
chandauli, 2012-13,Rabi,486,17.78,Potato,2012,19.865,10.59916667,5.27,1.7575,34.16,48.36,20.05,2.62
chandauli, 2013-14,Rabi,517,15.54,Potato,2013,19.41,11.69583333,2.635,2.196666667,35.74,46.4,23.8,2.62
chandauli, 2014-15,Rabi,881,20.27,Potato,2014,19.87,11.28916667,7.91,2.636666667,35.74,48.48,20.76,4.85
chandauli, 2015-16,Rabi,776,16.78,Potato,2015,19.195,10.48125,2.635,1.7575,37.84,48.73,21.01,4.85
chandauli, 2016-17,Rabi,848,19.6,Potato,2016,20.935,11.6825,10.55,2.6375,34.07,46.62,23.99,2.73
chandauli, 2017-18,Rabi,624,10.72,Potato,2017,20.845,11.3275,2.635,1.7575,34.66,48.54,21.76,2.73
chandauli, 2018-19,Rabi,799,13.9,Potato,2018,20.6,11.15541667,7.91,1.7575,33.96,47.53,21.22,5.68
chandauli, 2019-20,Rabi,833,12.24,Potato,2019,20.875,12.12791667,10.545,2.636666667,36.47,48.17,22.25,3.05
chandauli,2020-21,Rabi,823,15.9,Potato,2020,21.03,12.25458333,5.27,2.200416667,33.98,48.23,21.23,3.05
chandauli,2021-22,Rabi,1390,28.7,Potato,2021,21.15,12.51083333,6.215,3.065,33.38,46.48,24.19,4.23
chitrakoot, 2004-05,Rabi,302,22.38,Potato,2004,19.2,10.78916667,5.27,1.756666667,34.91,46.63,21.69,4.45
chitrakoot, 2005-06,Rabi,398,22.43,Potato,2005,19.895,10.70166667,5.27,3.075,33.38,47.18,19.65,5.03
chitrakoot, 2006-07,Rabi,246,21.84,Potato,2006,18.68,10.7075,2.635,1.318333333,35.74,46.99,20.16,5.03
chitrakoot, 2007-08,Rabi,310,21.98,Potato,2007,19.41,10.29208333,5.27,1.3175,33.87,46.77,21.33,3.94
chitrakoot, 2008-09,Rabi,314,20.5,Potato,2008,19.865,11.46916667,7.91,3.076666667,33.33,45.69,20.08,3.94
chitrakoot, 2009-10,Rabi,150,24.87,Potato,2009,18.68,10.35416667,2.635,1.3175,38.66,45.83,20.53,6.53
chitrakoot, 2010-11,Rabi,365,24.39,Potato,2010,19.715,10.67083333,5.27,1.3175,34.35,46.89,18.79,4.31
chitrakoot, 2011-12,Rabi,364,22.08,Potato,2011,19.96,11.22541667,5.27,2.636666667,32.67,46.19,20.81,3.55
chitrakoot, 2012-13,Rabi,342,24.35,Potato,2012,19.805,10.70458333,7.91,2.1975,33.24,47.75,19.02,1.81
chitrakoot, 2013-14,Rabi,316,21.16,Potato,2013,19.87,11.93708333,5.275,3.076666667,32.72,47.7,22.62,1.81
chitrakoot, 2014-15,Rabi,338,22.56,Potato,2014,18.675,10.75083333,5.27,1.756666667,37.51,48.48,20.65,4.51
chitrakoot, 2015-16,Rabi,318,23.04,Potato,2015,18.495,10.58083333,2.635,1.3175,34.98,46.54,20.15,4.51
chitrakoot, 2016-17,Rabi,332,24.24,Potato,2016,20.17,11.24125,10.545,3.515,32.26,46.49,21.74,2.58
chitrakoot, 2017-18,Rabi,207,26.2,Potato,2017,19.5,10.50291667,5.27,1.7575,33.66,47.65,20.98,2.58
chitrakoot, 2018-19,Rabi,653,29.85,Potato,2018,19.745,10.77833333,7.91,2.1975,33.09,46.83,20.0,3.15
chitrakoot, 2019-20,Rabi,164,26.92,Potato,2019,20.565,11.80291667,10.55,2.6375,34.85,47.95,22.73,2.51
chitrakoot,2020-21,Rabi,278,29.59,Potato,2020,20.145,11.80541667,7.91,2.638333333,34.07,46.77,20.19,2.51
chitrakoot,2021-22,Rabi,346,26.1,Potato,2021,20.205,11.68458333,5.5,2.812083333,32.95,46.39,22.78,3.96
deoria, 2004-05,Rabi,1688,15.98,Potato,2004,18.92,10.69875,2.635,1.3175,39.08,47.32,22.95,5.06
deoria, 2005-06,Rabi,2043,22.43,Potato,2005,20.57,10.80583333,5.275,1.758333333,35.24,48.08,21.73,4.83
deoria, 2006-07,Rabi,1601,18.43,Potato,2006,19.595,11.615,5.27,2.196666667,35.66,45.09,21.68,4.37
deoria, 2007-08,Rabi,2094,21.98,Potato,2007,20.69,11.67083333,7.91,2.1975,35.55,46.92,22.78,4.31
deoria, 2008-09,Rabi,1726,11.19,Potato,2008,20.845,12.30583333,7.91,3.515833333,33.23,45.48,21.39,4.31
deoria, 2009-10,Rabi,2501,24.87,Potato,2009,20.385,10.83875,5.27,1.7575,38.23,46.3,22.51,5.69
deoria, 2010-11,Rabi,2096,17.91,Potato,2010,20.72,11.49,5.27,1.7575,34.94,46.94,20.04,3.08
deoria, 2011-12,Rabi,1645,15.54,Potato,2011,20.69,11.98583333,7.91,2.196666667,33.55,45.5,22.1,3.08
deoria, 2012-13,Rabi,1649,13.45,Potato,2012,19.9,10.7025,7.91,2.1975,34.26,48.64,20.73,1.64
deoria, 2013-14,Rabi,1607,18.69,Potato,2013,19.895,11.82375,5.27,2.635833333,34.19,46.12,23.12,1.64
deoria, 2014-15,Rabi,1547,14.05,Potato,2014,19.93,11.28375,7.91,2.635833333,35.9,48.0,20.26,4.52
deoria, 2015-16,Rabi,1601,28.67,Potato,2015,19.075,10.32833333,2.635,1.7575,37.24,48.68,20.88,4.52
deoria, 2016-17,Rabi,1698,17.3,Potato,2016,20.935,11.68833333,10.55,2.6375,34.0,46.67,23.77,2.62
deoria, 2017-18,Rabi,1495,26.01,Potato,2017,21.055,11.57625,2.635,1.7575,34.4,48.02,22.32,2.62
deoria, 2018-19,Rabi,1409,25.27,Potato,2018,20.69,11.35458333,7.91,2.636666667,33.58,46.83,20.62,4.45
deoria, 2019-20,Rabi,1651,24.44,Potato,2019,21.0,12.22416667,10.545,2.636666667,34.55,48.2,21.28,3.0
deoria,2020-21,Rabi,1549,23.95,Potato,2020,20.995,12.28791667,5.27,2.645,33.96,47.86,20.44,3.0
deoria,2021-22,Rabi,1960,29.2,Potato,2021,21.3,12.79458333,7.065,3.4875,33.41,45.87,24.21,3.74
etah, 2004-05,Rabi,9725,19.22,Potato,2004,17.795,9.679583333,2.635,0.878333333,39.47,47.0,21.18,4.18
etah, 2005-06,Rabi,10234,19.75,Potato,2005,17.425,9.195416667,2.635,1.318333333,40.74,48.15,21.01,2.28
etah, 2006-07,Rabi,10900,22.81,Potato,2006,17.18,9.780416667,0.0,0.878333333,38.44,47.1,21.04,2.28
etah, 2007-08,Rabi,11546,26.72,Potato,2007,18.555,9.48875,2.635,1.3175,38.16,48.3,19.4,2.94
etah, 2008-09,Rabi,11580,27.63,Potato,2008,19.65,10.8725,5.27,2.196666667,35.61,45.55,20.03,3.46
etah, 2009-10,Rabi,6492,28.51,Potato,2009,18.28,9.449166667,5.27,1.756666667,42.43,47.75,20.51,4.98
etah, 2010-11,Rabi,7259,28.42,Potato,2010,19.895,10.26583333,5.27,1.3175,36.12,48.52,18.04,-0.09
etah, 2011-12,Rabi,7212,27.93,Potato,2011,20.115,10.70916667,7.91,2.196666667,34.28,47.04,19.58,-0.09
etah, 2012-13,Rabi,7080,25.09,Potato,2012,19.41,9.423333333,7.91,1.7575,34.15,48.37,17.1,-0.16
etah, 2013-14,Rabi,6648,25.31,Potato,2013,19.5,11.0425,7.91,3.075833333,33.9,48.05,20.24,-0.16
etah, 2014-15,Rabi,7388,25.47,Potato,2014,16.755,9.162916667,2.635,0.878333333,39.46,48.73,21.44,1.98
etah, 2015-16,Rabi,7041,23.72,Potato,2015,15.625,8.867916667,2.635,0.878333333,39.66,46.68,19.1,3.4
etah, 2016-17,Rabi,6414,23.19,Potato,2016,19.35,9.675,2.635,1.7575,34.81,47.23,21.91,2.06
etah, 2017-18,Rabi,6143,32.09,Potato,2017,16.815,9.157916667,2.635,1.3175,39.34,46.88,20.05,2.06
etah, 2018-19,Rabi,6671,29.94,Potato,2018,19.625,10.34416667,5.27,1.7575,34.32,47.1,19.3,2.36
etah, 2019-20,Rabi,6302,32.45,Potato,2019,20.17,10.58875,5.27,1.3175,36.93,48.5,22.22,2.08
etah,2020-21,Rabi,6376,35.77,Potato,2020,18.525,9.763333333,2.635,0.925833333,39.51,47.94,21.73,2.08
etah,2021-22,Rabi,7400,32.0,Potato,2021,20.54,11.08083333,4.66,2.405,35.08,46.59,22.37,3.39
etawah, 2004-05,Rabi,8676,25.42,Potato,2004,18.34,9.83125,2.635,0.878333333,38.84,47.31,21.55,4.65
etawah, 2005-06,Rabi,10961,21.03,Potato,2005,17.915,9.405,2.635,1.318333333,40.53,47.9,22.15,4.23
etawah, 2006-07,Rabi,8407,23.71,Potato,2006,17.365,9.89,0.0,0.878333333,38.9,47.3,22.05,4.23
etawah, 2007-08,Rabi,12250,25.42,Potato,2007,18.22,9.421666667,2.635,1.3175,38.48,47.85,21.63,3.71
etawah, 2008-09,Rabi,12506,23.21,Potato,2008,19.96,11.09333333,5.27,1.756666667,34.94,46.05,20.28,3.71
etawah, 2009-10,Rabi,14408,25.9,Potato,2009,18.035,9.740416667,5.27,1.756666667,41.98,47.15,20.73,5.5
etawah, 2010-11,Rabi,14360,23.98,Potato,2010,19.865,10.52291667,5.27,1.3175,36.61,48.32,18.34,1.79
etawah, 2011-12,Rabi,13708,19.5,Potato,2011,20.295,10.76458333,5.27,1.756666667,33.16,47.41,19.87,1.69
etawah, 2012-13,Rabi,13500,28.25,Potato,2012,19.84,9.799166667,7.91,1.7575,34.29,48.94,17.91,0.69
etawah, 2013-14,Rabi,16305,22.16,Potato,2013,19.715,11.25583333,5.275,2.196666667,34.07,48.09,21.67,0.69
etawah, 2014-15,Rabi,17149,24.68,Potato,2014,18.37,9.849583333,5.27,1.537083333,37.51,49.39,20.85,3.44
etawah, 2015-16,Rabi,16166,20.85,Potato,2015,17.21,9.667916667,5.27,1.537083333,39.01,46.98,19.23,3.62
etawah, 2016-17,Rabi,16215,26.37,Potato,2016,19.99,10.11625,2.635,1.318333333,34.33,47.59,22.85,2.66
etawah, 2017-18,Rabi,18838,26.76,Potato,2017,18.4,9.670833333,2.635,0.878333333,37.69,47.44,20.3,2.66
etawah, 2018-19,Rabi,16129,36.66,Potato,2018,19.96,10.58166667,7.91,2.636666667,33.83,47.34,19.06,2.63
etawah, 2019-20,Rabi,15862,29.26,Potato,2019,20.66,11.33291667,10.55,2.1975,36.1,48.72,22.55,2.39
etawah,2020-21,Rabi,17724,29.28,Potato,2020,19.32,10.26791667,2.635,0.890416667,38.94,47.19,21.89,2.39
etawah,2021-22,Rabi,19000,35.9,Potato,2021,20.78,11.21,5.805,2.369583333,34.71,47.05,23.56,3.26
