District,Year,Season,Area (Hectare),Yield (Tonnes/Hectare),Crop,Start_Year,Humidity_Sowing,Humidity_Full,Rainfall_Sowing,Rainfall_Full,Max_Temperature_Sowing,Max_Temperature_Full,Min_Temperature_Sowing,Min_Temperature_Full
balrampur, 2015-16,Kharif,107782,1.8,Rice,2015,10.955,15.334,2.635,4.22,47.4,39.49,21.67,13.92
balrampur, 2016-17,Kharif,117531,2.15,Rice,2016,13.765,16.982,5.27,6.326,46.22,35.29,24.86,10.22
balrampur, 2017-18,Kharif,107125,2.45,Rice,2017,12.815,17.212,2.635,7.382,46.13,36.52,23.98,9.54
balrampur, 2018-19,Kharif,108909,2.71,Rice,2018,13.43,16.872,2.635,8.436,44.77,38.31,23.25,11.12
balrampur, 2019-20,Kharif,107189,2.77,Rice,2019,10.62,17.848,2.635,7.382,46.47,40.9,21.72,12.3
balrampur, 2019-20,Summer,521,2.77,Rice,2019,10.62,17.848,2.635,7.382,46.47,40.9,21.72,12.3
balrampur,2020-21,Kharif,108645,2.87,Rice,2020,14.71,16.502,5.275,5.272,45.19,35.25,22.33,9.27
balrampur,2021-22,Kharif,134699,2.54,Rice,2021,16.055,18.176,10.955,8.452,42.19,37.3,22.22,8.4
banda, 2004-05,Kharif,64353,1.18,Rice,2004,11.75,15.504,2.635,4.218,46.9,41.41,21.75,12.7
banda, 2005-06,Kharif,14460,0.82,Rice,2005,9.185,16.468,2.635,6.326,47.26,34.86,22.17,10.37
banda, 2006-07,Kharif,57838,0.88,Rice,2006,11.75,15.576,0.0,3.164,47.48,38.61,25.98,10.64
banda, 2007-08,Kharif,28577,0.63,Rice,2007,11.96,14.734,0.0,3.162,46.83,38.19,25.93,11.36
banda, 2008-09,Kharif,56371,1.44,Rice,2008,13.52,16.784,5.275,4.218,44.9,33.65,24.52,9.6
banda, 2009-10,Kharif,30889,1.06,Rice,2009,9.095,15.71,0.0,4.216,46.24,38.87,25.48,8.62
banda, 2010-11,Kharif,47536,1.15,Rice,2010,9.615,16.98,0.0,4.218,47.12,39.8,26.26,11.51
banda, 2011-12,Kharif,55840,1.48,Rice,2011,12.48,16.65,5.275,4.218,46.36,34.67,25.04,11.11
banda, 2012-13,Kharif,49833,1.75,Rice,2012,9.155,16.064,0.0,5.274,48.0,45.68,23.94,9.2
banda, 2013-14,Kharif,56350,1.81,Rice,2013,11.69,17.092,2.635,6.328,48.0,34.6,23.32,9.23
banda, 2014-15,Kharif,45895,1.79,Rice,2014,9.825,14.952,0.0,3.162,48.78,43.4,26.4,11.15
banda, 2015-16,Kharif,44983,1.3,Rice,2015,10.62,15.27,2.635,2.108,46.63,39.3,24.51,13.8
banda, 2016-17,Kharif,61205,1.72,Rice,2016,12.085,16.624,0.0,8.436,46.87,40.58,24.72,10.24
banda, 2017-18,Kharif,51760,1.97,Rice,2017,11.08,15.736,0.0,4.218,48.01,37.37,25.92,10.7
banda, 2018-19,Kharif,51864,2.11,Rice,2018,10.775,16.38,0.0,5.274,47.35,40.5,24.9,11.48
banda, 2019-20,Kharif,46958,2.63,Rice,2019,9.735,17.676,0.0,6.33,48.37,36.62,24.4,12.62
banda,2020-21,Kharif,53038,2.4,Rice,2020,13.43,16.506,2.635,4.218,46.65,35.59,21.14,9.48
banda,2021-22,Kharif,48550,2.39,Rice,2021,14.16,16.724,3.555,4.916,43.15,40.44,23.6,10.35
barabanki, 2004-05,Kharif,186987,2.47,Rice,2004,12.3,15.038,2.635,3.162,47.15,39.98,20.44,12.52
barabanki, 2005-06,Kharif,179338,2.32,Rice,2005,9.035,16.296,0.0,4.218,48.37,39.44,21.73,8.89
barabanki, 2006-07,Kharif,182527,2.06,Rice,2006,13.46,15.662,2.635,3.164,45.91,39.74,25.3,8.44
barabanki, 2007-08,Kharif,195339,1.51,Rice,2007,12.57,16.088,0.0,5.274,48.05,40.09,25.28,10.68
barabanki, 2008-09,Kharif,161107,2.06,Rice,2008,14.01,17.7,5.275,6.328,45.12,33.16,24.93,8.79
barabanki, 2009-10,Kharif,172786,2.31,Rice,2009,9.86,16.456,0.0,3.162,46.69,39.6,25.02,7.81
barabanki, 2010-11,Kharif,176864,2.38,Rice,2010,10.07,17.2,0.0,4.218,47.45,43.23,26.66,10.21
barabanki, 2011-12,Kharif,177698,2.73,Rice,2011,12.545,17.284,2.635,5.274,46.0,34.77,26.08,10.25
barabanki, 2011-12,Summer,2,2.5,Rice,2011,12.545,17.284,2.635,5.274,46.0,34.77,26.08,10.25
barabanki, 2012-13,Kharif,183962,3.06,Rice,2012,7.725,16.454,0.0,6.33,48.4,45.37,23.76,7.66
barabanki, 2013-14,Kharif,181235,2.86,Rice,2013,11.685,17.184,5.275,3.162,47.15,34.9,24.55,8.93
barabanki, 2014-15,Kharif,191884,2.76,Rice,2014,9.795,14.82,0.0,4.216,49.05,42.53,26.31,9.51
barabanki, 2015-16,Kharif,186626,2.75,Rice,2015,9.58,13.904,2.635,2.108,48.3,41.44,23.04,14.05
barabanki, 2016-17,Kharif,183331,2.73,Rice,2016,12.605,16.6,2.635,4.218,47.42,38.68,25.4,9.97
barabanki, 2017-18,Kharif,181604,2.87,Rice,2017,11.32,16.942,2.635,6.328,48.43,36.33,25.01,8.61
barabanki, 2018-19,Kharif,183466,2.89,Rice,2018,11.75,16.906,2.635,6.328,47.05,41.45,24.92,10.72
barabanki, 2019-20,Kharif,180663,3.4,Rice,2019,9.765,17.92,0.0,6.328,47.69,41.15,24.98,12.53
barabanki,2020-21,Kharif,182412,3.27,Rice,2020,13.705,16.296,2.635,4.218,48.17,36.64,22.76,9.57
barabanki,2021-22,Kharif,188580,2.43,Rice,2021,14.8,17.53,4.925,5.624,42.34,40.83,22.87,9.0
bareilly, 2004-05,Kharif,187526,1.92,Rice,2004,11.78,14.698,2.635,2.108,46.36,43.33,17.73,11.61
bareilly, 2005-06,Kharif,159862,1.89,Rice,2005,8.545,15.648,2.635,5.274,48.46,40.3,21.79,7.19
bareilly, 2006-07,Kharif,187526,1.79,Rice,2006,12.48,14.928,2.635,3.164,44.97,42.33,25.48,8.1
bareilly, 2006-07,Summer,406,1.79,Rice,2006,12.48,14.928,2.635,3.164,44.97,42.33,25.48,8.1
bareilly, 2007-08,Kharif,151272,1.93,Rice,2007,12.575,15.65,2.635,4.218,48.21,39.64,25.25,9.69
bareilly, 2007-08,Summer,381,1.93,Rice,2007,12.575,15.65,2.635,4.218,48.21,39.64,25.25,9.69
bareilly, 2008-09,Kharif,186648,1.75,Rice,2008,13.7,17.114,2.635,6.328,44.99,36.05,23.56,7.51
bareilly, 2008-09,Summer,997,1.75,Rice,2008,13.7,17.114,2.635,6.328,44.99,36.05,23.56,7.51
bareilly, 2009-10,Kharif,149116,1.79,Rice,2009,8.695,15.784,0.0,5.272,46.71,42.19,25.0,6.54
bareilly, 2009-10,Summer,1129,1.79,Rice,2009,8.695,15.784,0.0,5.272,46.71,42.19,25.0,6.54
bareilly, 2010-11,Kharif,163015,1.66,Rice,2010,8.24,17.344,0.0,6.33,47.87,41.26,25.75,7.26
bareilly, 2010-11,Summer,1035,1.66,Rice,2010,8.24,17.344,0.0,6.33,47.87,41.26,25.75,7.26
bareilly, 2011-12,Kharif,166888,2.52,Rice,2011,12.145,17.078,5.275,4.218,46.0,36.07,24.9,9.05
bareilly, 2011-12,Summer,634,2.52,Rice,2011,12.145,17.078,5.275,4.218,46.0,36.07,24.9,9.05
bareilly, 2012-13,Kharif,145203,2.23,Rice,2012,7.39,15.272,0.0,4.218,47.84,46.38,22.5,7.69
bareilly, 2012-13,Summer,783,2.23,Rice,2012,7.39,15.272,0.0,4.218,47.84,46.38,22.5,7.69
bareilly, 2013-14,Kharif,162916,2.25,Rice,2013,11.35,17.052,5.275,5.274,47.25,36.26,22.58,7.75
bareilly, 2013-14,Summer,1190,2.25,Rice,2013,11.35,17.052,5.275,5.274,47.25,36.26,22.58,7.75
bareilly, 2014-15,Kharif,162390,2.06,Rice,2014,9.005,13.098,0.0,3.162,48.59,43.76,24.31,9.74
bareilly, 2014-15,Summer,1558,2.06,Rice,2014,9.005,13.098,0.0,3.162,48.59,43.76,24.31,9.74
bareilly, 2015-16,Kharif,158117,2.06,Rice,2015,9.095,14.548,2.635,3.162,47.23,38.93,22.06,11.2
bareilly, 2015-16,Summer,514,2.06,Rice,2015,9.095,14.548,2.635,3.162,47.23,38.93,22.06,11.2
bareilly, 2016-17,Kharif,159246,2.24,Rice,2016,12.145,15.748,2.635,5.272,46.11,37.34,23.88,9.4
bareilly, 2016-17,Summer,1032,2.24,Rice,2016,12.145,15.748,2.635,5.272,46.11,37.34,23.88,9.4
bareilly, 2017-18,Kharif,144194,2.46,Rice,2017,10.805,15.404,2.635,4.218,47.21,36.63,24.78,8.36
bareilly, 2017-18,Summer,1040,2.46,Rice,2017,10.805,15.404,2.635,4.218,47.21,36.63,24.78,8.36
bareilly, 2018-19,Kharif,150203,2.67,Rice,2018,10.53,16.602,0.0,7.382,47.04,41.25,23.69,9.53
bareilly, 2018-19,Summer,834,2.68,Rice,2018,10.53,16.602,0.0,7.382,47.04,41.25,23.69,9.53
bareilly, 2019-20,Kharif,164822,2.39,Rice,2019,9.25,16.614,0.0,4.218,47.75,43.43,23.0,11.15
bareilly, 2019-20,Summer,1149,2.39,Rice,2019,9.25,16.614,0.0,4.218,47.75,43.43,23.0,11.15
bareilly,2020-21,Kharif,156904,3.12,Rice,2020,13.03,14.55,0.0,3.164,46.83,38.67,21.75,9.53
bareilly,2021-22,Kharif,163311,2.5,Rice,2021,13.61,16.724,4.67,4.77,42.7,42.25,21.3,7.42
basti, 2004-05,Kharif,118438,1.49,Rice,2004,12.755,15.21,2.635,2.108,47.44,39.59,20.56,12.46
basti, 2005-06,Kharif,118834,1.66,Rice,2005,9.215,16.712,2.635,4.218,47.98,39.01,21.88,8.65
basti, 2006-07,Kharif,109692,1.51,Rice,2006,14.16,15.956,2.635,3.164,45.44,39.62,24.93,8.53
basti, 2007-08,Kharif,114107,1.85,Rice,2007,12.97,16.712,0.0,4.218,46.89,41.15,25.71,10.85
basti, 2008-09,Kharif,111663,2.0,Rice,2008,14.19,17.872,5.275,6.328,44.66,33.43,24.69,9.07
basti, 2009-10,Kharif,108375,2.13,Rice,2009,10.83,16.554,0.0,4.218,46.52,38.9,24.21,8.68
basti, 2010-11,Kharif,102314,2.11,Rice,2010,11.075,17.454,0.0,4.218,47.26,43.25,25.92,10.66
basti, 2011-12,Kharif,122176,2.59,Rice,2011,13.065,17.526,2.635,5.274,45.48,34.62,25.4,10.69
basti, 2012-13,Kharif,107977,2.46,Rice,2012,7.965,16.712,0.0,6.33,48.61,43.98,24.08,7.44
basti, 2013-14,Kharif,104860,2.52,Rice,2013,12.085,17.372,5.275,4.216,46.07,33.87,24.89,9.19
basti, 2014-15,Kharif,104328,1.94,Rice,2014,10.53,15.65,2.635,4.216,48.53,41.69,25.36,9.34
basti, 2015-16,Kharif,98297,1.88,Rice,2015,10.07,14.514,2.635,2.108,48.49,41.18,23.24,14.51
basti, 2016-17,Kharif,102554,2.06,Rice,2016,12.94,17.186,2.635,4.218,47.08,37.19,26.08,9.38
basti, 2017-18,Kharif,105368,2.97,Rice,2017,11.965,17.566,2.635,6.328,47.74,34.95,24.47,8.71
basti, 2018-19,Kharif,107365,2.82,Rice,2018,12.605,17.042,2.635,6.328,46.76,39.62,24.23,11.07
basti, 2019-20,Kharif,105375,2.71,Rice,2019,10.1,18.142,0.0,6.328,47.92,41.09,24.73,12.04
basti, 2019-20,Summer,148,2.71,Rice,2019,10.1,18.142,0.0,6.328,47.92,41.09,24.73,12.04
basti,2020-21,Kharif,104824,2.61,Rice,2020,14.315,16.822,2.635,4.218,47.75,35.1,22.55,9.34
basti,2021-22,Kharif,145811,2.54,Rice,2021,15.685,18.092,6.075,5.808,42.48,37.76,21.81,8.88
bijnor, 2004-05,Kharif,61346,2.85,Rice,2004,11.32,14.404,2.635,4.22,44.53,41.83,17.82,12.92
bijnor, 2005-06,Kharif,53816,2.61,Rice,2005,8.42,15.368,2.635,6.328,47.57,38.98,20.99,9.89
bijnor, 2006-07,Kharif,61346,2.59,Rice,2006,12.21,14.942,2.635,5.272,43.64,41.14,23.48,9.91
bijnor, 2006-07,Summer,74,2.58,Rice,2006,12.21,14.942,2.635,5.272,43.64,41.14,23.48,9.91
bijnor, 2007-08,Kharif,60515,2.61,Rice,2007,12.295,15.542,2.635,6.328,45.92,37.76,24.1,11.25
bijnor, 2007-08,Summer,45,2.6,Rice,2007,12.295,15.542,2.635,6.328,45.92,37.76,24.1,11.25
bijnor, 2008-09,Kharif,52426,2.51,Rice,2008,13.43,16.506,5.275,7.384,43.91,35.33,23.0,9.54
bijnor, 2008-09,Summer,91,2.52,Rice,2008,13.43,16.506,5.275,7.384,43.91,35.33,23.0,9.54
bijnor, 2009-10,Kharif,49403,2.39,Rice,2009,8.485,15.344,0.0,6.328,45.51,40.92,23.15,9.22
bijnor, 2009-10,Summer,77,2.39,Rice,2009,8.485,15.344,0.0,6.328,45.51,40.92,23.15,9.22
bijnor, 2010-11,Kharif,55816,2.35,Rice,2010,7.905,16.958,0.0,10.546,46.72,39.13,25.23,10.48
bijnor, 2010-11,Summer,90,2.34,Rice,2010,7.905,16.958,0.0,10.546,46.72,39.13,25.23,10.48
bijnor, 2011-12,Kharif,53734,2.4,Rice,2011,12.21,16.664,5.275,7.384,44.19,34.33,23.8,9.81
bijnor, 2011-12,Summer,70,2.4,Rice,2011,12.21,16.664,5.275,7.384,44.19,34.33,23.8,9.81
bijnor, 2012-13,Kharif,51390,2.52,Rice,2012,7.05,15.528,0.0,5.274,46.64,45.04,20.56,9.94
bijnor, 2012-13,Summer,124,2.52,Rice,2012,7.05,15.528,0.0,5.274,46.64,45.04,20.56,9.94
bijnor, 2013-14,Kharif,52943,2.33,Rice,2013,11.66,16.87,7.91,6.328,45.98,34.77,20.76,10.84
bijnor, 2013-14,Summer,52,2.33,Rice,2013,11.66,16.87,7.91,6.328,45.98,34.77,20.76,10.84
bijnor, 2014-15,Kharif,54742,2.62,Rice,2014,9.4,13.93,0.0,4.218,46.98,42.37,21.53,11.48
bijnor, 2014-15,Summer,67,2.61,Rice,2014,9.4,13.93,0.0,4.218,46.98,42.37,21.53,11.48
bijnor, 2015-16,Kharif,51317,2.59,Rice,2015,9.64,14.868,5.275,5.274,45.96,37.81,21.25,13.84
bijnor, 2015-16,Summer,35,2.6,Rice,2015,9.64,14.868,5.275,5.274,45.96,37.81,21.25,13.84
bijnor, 2016-17,Kharif,53369,2.53,Rice,2016,12.725,15.186,2.635,5.272,44.7,36.48,22.91,12.54
bijnor, 2016-17,Summer,24,2.54,Rice,2016,12.725,15.186,2.635,5.272,44.7,36.48,22.91,12.54
bijnor, 2017-18,Kharif,50835,2.51,Rice,2017,11.29,15.672,2.635,5.274,46.3,36.74,23.56,10.98
bijnor, 2017-18,Summer,48,2.52,Rice,2017,11.29,15.672,2.635,5.274,46.3,36.74,23.56,10.98
bijnor, 2018-19,Kharif,54482,2.42,Rice,2018,10.925,16.076,2.635,6.328,45.75,40.73,22.7,11.36
bijnor, 2018-19,Summer,30,2.4,Rice,2018,10.925,16.076,2.635,6.328,45.75,40.73,22.7,11.36
bijnor, 2019-20,Kharif,57985,2.65,Rice,2019,9.275,16.148,2.635,5.274,46.19,41.55,21.37,12.32
bijnor, 2019-20,Summer,97,2.66,Rice,2019,9.275,16.148,2.635,5.274,46.19,41.55,21.37,12.32
bijnor,2020-21,Kharif,54801,2.98,Rice,2020,13.975,14.758,5.27,3.164,44.33,37.18,20.12,10.32
bijnor,2021-22,Kharif,57113,2.79,Rice,2021,13.49,16.15,6.235,5.938,41.33,40.5,20.87,9.41
budaun, 2004-05,Kharif,90405,1.57,Rice,2004,11.78,14.698,2.635,2.108,46.36,43.33,17.73,11.61
budaun, 2005-06,Kharif,67430,1.76,Rice,2005,8.545,15.648,2.635,5.274,48.46,40.3,21.79,7.19
budaun, 2006-07,Kharif,87564,1.84,Rice,2006,12.48,14.928,2.635,3.164,44.97,42.33,25.48,8.1
budaun, 2006-07,Summer,73,1.84,Rice,2006,12.48,14.928,2.635,3.164,44.97,42.33,25.48,8.1
budaun, 2007-08,Kharif,88595,1.85,Rice,2007,12.575,15.65,2.635,4.218,48.21,39.64,25.25,9.69
budaun, 2007-08,Summer,6,1.83,Rice,2007,12.575,15.65,2.635,4.218,48.21,39.64,25.25,9.69
budaun, 2008-09,Kharif,77267,1.78,Rice,2008,13.7,17.114,2.635,6.328,44.99,36.05,23.56,7.51
budaun, 2008-09,Summer,8,1.75,Rice,2008,13.7,17.114,2.635,6.328,44.99,36.05,23.56,7.51
budaun, 2009-10,Kharif,67293,2.01,Rice,2009,8.695,15.784,0.0,5.272,46.71,42.19,25.0,6.54
budaun, 2009-10,Summer,78,2.01,Rice,2009,8.695,15.784,0.0,5.272,46.71,42.19,25.0,6.54
budaun, 2010-11,Kharif,84311,1.88,Rice,2010,8.24,17.344,0.0,6.33,47.87,41.26,25.75,7.26
budaun, 2010-11,Summer,1,2.0,Rice,2010,8.24,17.344,0.0,6.33,47.87,41.26,25.75,7.26
budaun, 2011-12,Kharif,87728,2.13,Rice,2011,12.145,17.078,5.275,4.218,46.0,36.07,24.9,9.05
budaun, 2011-12,Summer,20,2.15,Rice,2011,12.145,17.078,5.275,4.218,46.0,36.07,24.9,9.05
budaun, 2012-13,Kharif,83806,2.28,Rice,2012,7.39,15.272,0.0,4.218,47.84,46.38,22.5,7.69
budaun, 2012-13,Summer,20,2.3,Rice,2012,7.39,15.272,0.0,4.218,47.84,46.38,22.5,7.69
budaun, 2013-14,Kharif,79975,2.2,Rice,2013,11.35,17.052,5.275,5.274,47.25,36.26,22.58,7.75
budaun, 2014-15,Kharif,81242,2.05,Rice,2014,9.005,13.098,0.0,3.162,48.59,43.76,24.31,9.74
budaun, 2014-15,Summer,33,2.06,Rice,2014,9.005,13.098,0.0,3.162,48.59,43.76,24.31,9.74
budaun, 2015-16,Kharif,66610,1.85,Rice,2015,9.095,14.548,2.635,3.162,47.23,38.93,22.06,11.2
budaun, 2016-17,Kharif,69991,2.12,Rice,2016,12.145,15.748,2.635,5.272,46.11,37.34,23.88,9.4
budaun, 2016-17,Summer,33,2.12,Rice,2016,12.145,15.748,2.635,5.272,46.11,37.34,23.88,9.4
budaun, 2017-18,Kharif,73986,2.05,Rice,2017,10.805,15.404,2.635,4.218,47.21,36.63,24.78,8.36
budaun, 2017-18,Summer,33,2.06,Rice,2017,10.805,15.404,2.635,4.218,47.21,36.63,24.78,8.36
budaun, 2018-19,Kharif,100181,2.52,Rice,2018,10.53,16.602,0.0,7.382,47.04,41.25,23.69,9.53
budaun, 2018-19,Summer,33,2.52,Rice,2018,10.53,16.602,0.0,7.382,47.04,41.25,23.69,9.53
budaun, 2019-20,Kharif,78094,2.64,Rice,2019,9.25,16.614,0.0,4.218,47.75,43.43,23.0,11.15
budaun,2020-21,Kharif,82772,2.65,Rice,2020,13.03,14.55,0.0,3.164,46.83,38.67,21.75,9.53
budaun,2021-22,Kharif,99794,2.54,Rice,2021,13.61,16.724,4.67,4.77,42.7,42.25,21.3,7.42
bulandshahr, 2004-05,Kharif,50510,2.42,Rice,2004,10.985,13.306,0.0,1.054,46.75,45.21,18.62,12.13
bulandshahr, 2005-06,Kharif,45027,2.27,Rice,2005,8.42,13.832,0.0,2.108,48.07,41.22,22.66,9.45
bulandshahr, 2006-07,Kharif,46033,2.18,Rice,2006,11.535,14.052,2.635,1.054,46.71,42.31,24.72,8.26
bulandshahr, 2007-08,Kharif,58105,2.34,Rice,2007,11.595,13.646,2.635,2.108,48.48,40.64,25.19,10.45
bulandshahr, 2007-08,Summer,1,2.0,Rice,2007,11.595,13.646,2.635,2.108,48.48,40.64,25.19,10.45
bulandshahr, 2008-09,Kharif,69306,2.31,Rice,2008,13.79,15.722,2.635,3.162,45.16,39.98,23.76,8.71
bulandshahr, 2009-10,Kharif,61431,2.25,Rice,2009,8.425,14.122,0.0,3.162,47.76,43.92,24.58,7.47
bulandshahr, 2010-11,Kharif,74827,2.26,Rice,2010,7.995,16.49,0.0,3.162,48.63,44.83,26.21,7.27
bulandshahr, 2010-11,Summer,1,2.0,Rice,2010,7.995,16.49,0.0,3.162,48.63,44.83,26.21,7.27
bulandshahr, 2011-12,Kharif,88300,2.37,Rice,2011,11.9,15.636,2.635,3.162,47.08,40.83,25.26,9.81
bulandshahr, 2012-13,Kharif,83783,2.58,Rice,2012,7.875,14.04,0.0,4.218,47.92,47.15,21.59,8.35
bulandshahr, 2012-13,Summer,1,3.0,Rice,2012,7.875,14.04,0.0,4.218,47.92,47.15,21.59,8.35
bulandshahr, 2013-14,Kharif,95669,2.63,Rice,2013,10.345,15.918,2.635,6.328,47.95,40.48,22.08,8.2
bulandshahr, 2013-14,Summer,1,3.0,Rice,2013,10.345,15.918,2.635,6.328,47.95,40.48,22.08,8.2
bulandshahr, 2014-15,Kharif,107595,2.56,Rice,2014,9.55,12.17,0.0,2.108,48.33,45.35,23.51,9.75
bulandshahr, 2014-15,Summer,1,3.0,Rice,2014,9.55,12.17,0.0,2.108,48.33,45.35,23.51,9.75
bulandshahr, 2015-16,Kharif,103446,2.69,Rice,2015,9.06,12.856,0.0,2.108,46.67,41.15,23.51,10.62
bulandshahr, 2015-16,Summer,3,2.67,Rice,2015,9.06,12.856,0.0,2.108,46.67,41.15,23.51,10.62
bulandshahr, 2016-17,Kharif,83816,2.53,Rice,2016,11.2,14.074,2.635,3.164,47.18,40.51,24.54,10.19
bulandshahr, 2017-18,Kharif,92571,3.01,Rice,2017,11.045,13.33,2.635,3.162,46.83,40.22,25.56,7.99
bulandshahr, 2017-18,Summer,5,3.0,Rice,2017,11.045,13.33,2.635,3.162,46.83,40.22,25.56,7.99
bulandshahr, 2018-19,Kharif,93425,2.83,Rice,2018,10.255,15.404,0.0,4.218,46.83,42.49,24.58,8.98
bulandshahr, 2018-19,Summer,2,3.0,Rice,2018,10.255,15.404,0.0,4.218,46.83,42.49,24.58,8.98
bulandshahr, 2019-20,Kharif,97137,2.89,Rice,2019,8.91,15.358,0.0,3.162,48.4,45.31,22.47,11.47
bulandshahr, 2019-20,Summer,11,2.91,Rice,2019,8.91,15.358,0.0,3.162,48.4,45.31,22.47,11.47
bulandshahr,2020-21,Kharif,90244,2.84,Rice,2020,11.565,13.342,0.0,2.108,47.62,43.26,23.33,8.62
bulandshahr,2021-22,Kharif,93129,2.81,Rice,2021,12.36,16.21,2.735,4.674,44.73,43.97,21.51,8.56
chandauli, 2004-05,Kharif,110987,1.92,Rice,2004,12.725,14.77,2.635,2.108,47.45,40.86,20.94,13.58
chandauli, 2005-06,Kharif,108759,2.14,Rice,2005,9.185,16.406,0.0,2.108,48.19,40.45,22.85,10.62
chandauli, 2006-07,Kharif,140300,2.56,Rice,2006,14.375,16.138,2.635,2.108,45.7,39.13,24.98,10.79
chandauli, 2007-08,Kharif,94847,2.61,Rice,2007,13.335,16.762,0.0,3.162,48.0,40.44,25.98,12.04
chandauli, 2008-09,Kharif,116198,2.67,Rice,2008,14.035,17.738,5.275,5.274,44.98,33.69,25.44,9.83
chandauli, 2009-10,Kharif,86936,2.01,Rice,2009,10.68,15.904,0.0,3.162,46.63,39.91,26.15,9.56
chandauli, 2010-11,Kharif,98325,2.76,Rice,2010,11.11,17.2,0.0,3.162,47.25,42.83,27.42,12.37
chandauli, 2011-12,Kharif,111777,2.68,Rice,2011,13.275,17.444,2.635,4.218,45.94,36.33,25.97,10.57
chandauli, 2012-13,Kharif,108200,2.79,Rice,2012,8.665,16.162,0.0,4.218,48.36,43.12,24.23,10.16
chandauli, 2013-14,Kharif,112455,2.67,Rice,2013,12.325,16.834,5.275,3.162,46.4,35.74,24.58,10.53
chandauli, 2014-15,Kharif,102598,2.96,Rice,2014,10.955,16.224,0.0,6.328,48.48,40.44,24.36,10.26
chandauli, 2015-16,Kharif,113922,3.08,Rice,2015,10.195,15.26,2.635,3.164,48.73,40.81,24.92,13.59
chandauli, 2016-17,Kharif,116007,2.75,Rice,2016,12.325,17.504,0.0,6.33,46.62,38.19,25.57,9.67
chandauli, 2017-18,Kharif,114635,3.07,Rice,2017,11.81,17.212,0.0,4.218,48.54,35.93,25.62,9.95
chandauli, 2018-19,Kharif,112163,3.18,Rice,2018,12.36,16.578,0.0,4.218,47.53,41.5,24.78,11.55
chandauli, 2019-20,Kharif,114277,3.34,Rice,2019,10.13,18.042,0.0,6.328,48.17,40.5,25.59,12.93
chandauli, 2019-20,Summer,6,3.33,Rice,2019,10.13,18.042,0.0,6.328,48.17,40.5,25.59,12.93
chandauli,2020-21,Kharif,114594,3.26,Rice,2020,14.65,17.458,5.275,3.162,48.23,34.37,22.62,9.69
chandauli,2021-22,Kharif,117661,3.36,Rice,2021,15.93,17.958,6.905,4.418,43.39,35.95,23.34,10.02
chitrakoot, 2004-05,Kharif,15140,0.82,Rice,2004,11.87,15.36,2.635,3.162,46.63,40.62,22.22,12.9
chitrakoot, 2005-06,Kharif,10047,0.75,Rice,2005,9.035,16.516,2.635,6.326,47.18,34.59,22.58,10.22
chitrakoot, 2006-07,Kharif,10584,0.47,Rice,2006,11.87,15.42,0.0,3.164,46.99,38.47,26.45,10.82
chitrakoot, 2007-08,Kharif,12979,0.25,Rice,2007,11.995,14.966,0.0,3.162,46.77,38.26,25.94,11.3
chitrakoot, 2008-09,Kharif,9532,0.75,Rice,2008,13.46,16.82,5.275,5.274,44.71,33.33,24.57,9.61
chitrakoot, 2009-10,Kharif,7026,0.55,Rice,2009,9.28,15.602,0.0,3.162,45.83,38.66,25.45,8.8
chitrakoot, 2010-11,Kharif,7506,0.78,Rice,2010,9.61,16.712,0.0,3.162,46.89,40.33,25.52,11.87
chitrakoot, 2011-12,Kharif,7886,1.01,Rice,2011,12.51,16.7,5.275,4.218,46.19,34.33,24.84,10.6
chitrakoot, 2012-13,Kharif,8494,1.5,Rice,2012,8.945,16.284,0.0,5.274,47.75,45.49,24.54,9.15
chitrakoot, 2013-14,Kharif,10155,1.79,Rice,2013,11.57,17.068,5.275,5.274,47.7,33.91,23.68,9.05
chitrakoot, 2014-15,Kharif,12662,1.01,Rice,2014,9.92,15.002,0.0,4.216,48.48,42.92,26.03,10.7
chitrakoot, 2015-16,Kharif,12842,0.67,Rice,2015,10.715,15.26,2.635,2.108,46.54,39.13,24.88,13.76
chitrakoot, 2016-17,Kharif,12547,2.07,Rice,2016,12.025,16.736,0.0,8.436,46.49,41.58,24.21,10.08
chitrakoot, 2017-18,Kharif,8957,1.88,Rice,2017,11.045,15.992,0.0,4.218,47.65,36.58,25.76,10.66
chitrakoot, 2018-19,Kharif,9109,1.61,Rice,2018,11.23,16.346,0.0,5.274,46.83,40.44,24.0,11.58
chitrakoot, 2019-20,Kharif,10206,2.03,Rice,2019,9.735,17.602,0.0,6.33,47.95,37.34,24.17,11.95
chitrakoot,2020-21,Kharif,10216,2.76,Rice,2020,13.825,16.7,5.275,4.218,46.77,34.56,22.31,9.26
chitrakoot,2021-22,Kharif,10425,2.24,Rice,2021,14.62,16.75,4.47,4.684,42.78,39.08,23.07,10.75
deoria, 2004-05,Kharif,130539,1.63,Rice,2004,12.88,15.05,2.635,2.108,47.32,40.23,20.72,12.73
deoria, 2005-06,Kharif,130793,1.81,Rice,2005,9.245,16.712,0.0,4.22,48.08,39.5,22.38,9.29
deoria, 2006-07,Kharif,121228,1.71,Rice,2006,14.435,16.236,2.635,4.218,45.09,39.15,24.79,9.19
deoria, 2007-08,Kharif,129723,1.97,Rice,2007,13.305,17.016,0.0,5.274,46.92,40.73,25.73,10.94
